,Country,Year,Yearly Average Temperature
46051,Western Sahara,2004,23.420666666666666
46052,Yemen,2004,27.334083333333336
46053,Zambia,2004,21.768083333333333
46054,Zimbabwe,2004,21.330916666666667
46055,Åland,2004,6.518666666666667
46056,Afghanistan,2005,14.979999999999999
46057,Africa,2005,25.156166666666667
46058,Albania,2005,12.747083333333334
46059,Algeria,2005,24.222583333333333
46060,American Samoa,2005,27.373500000000003
46061,Andorra,2005,11.643416666666667
46062,Angola,2005,22.966083333333334
46063,Anguilla,2005,27.732333333333333
46065,Antigua And Barbuda,2005,27.598166666666668
46066,Argentina,2005,15.112833333333334
46067,Armenia,2005,9.735416666666667
46068,Aruba,2005,28.77225
46069,Asia,2005,8.666666666666666
46070,Australia,2005,22.896833333333333
46071,Austria,2005,6.6095
46072,Azerbaijan,2005,12.68725
46073,Bahamas,2005,25.801666666666666
46074,Bahrain,2005,26.983166666666666
46075,Baker Island,2005,26.109416666666664
46076,Bangladesh,2005,25.532
46077,Barbados,2005,27.67716666666667
46078,Belarus,2005,6.968083333333333
46079,Belgium,2005,10.727833333333331
46080,Belize,2005,25.919
46081,Benin,2005,28.153333333333332
46082,Bhutan,2005,12.445916666666667
46083,Bolivia,2005,21.371750000000002
46084,"Bonaire, Saint Eustatius And Saba",2005,28.085333333333335
46085,Bosnia And Herzegovina,2005,10.302083333333334
46086,Botswana,2005,23.36883333333333
46087,Brazil,2005,25.806
46088,British Virgin Islands,2005,27.424666666666667
46089,Bulgaria,2005,10.781583333333332
46090,Burkina Faso,2005,29.238333333333333
46091,Burma,2005,24.581083333333336
46092,Burundi,2005,21.442166666666665
46093,Cambodia,2005,27.39
46094,Cameroon,2005,25.267833333333332
46095,Canada,2005,-3.30875
46096,Cape Verde,2005,25.133
46097,Cayman Islands,2005,27.551083333333334
46098,Central African Republic,2005,26.332166666666666
46099,Chad,2005,28.211250000000003
46100,Chile,2005,9.891833333333333
46101,China,2005,7.4135
46102,Christmas Island,2005,26.67958333333333
46103,Colombia,2005,25.670833333333334
46104,Comoros,2005,26.68216666666667
46105,Congo,2005,25.268916666666666
46106,Congo (Democratic Republic Of The),2005,24.982083333333335
46107,Costa Rica,2005,26.40425
46108,Croatia,2005,11.376249999999999
46109,Cuba,2005,26.14408333333333
46110,Curaçao,2005,28.209583333333338
46111,Cyprus,2005,19.587083333333336
46112,Czech Republic,2005,8.327916666666667
46113,Côte D'Ivoire,2005,26.914916666666667
46114,Denmark,2005,-15.643
46115,Denmark (Europe),2005,9.054416666666667
46116,Djibouti,2005,29.80858333333333
46117,Dominica,2005,27.31925
46118,Dominican Republic,2005,26.52116666666667
46119,Ecuador,2005,22.5295
46120,Egypt,2005,23.52025
46121,El Salvador,2005,25.622833333333332
46122,Equatorial Guinea,2005,25.62391666666667
46123,Eritrea,2005,27.69
46124,Estonia,2005,6.001416666666667
46125,Ethiopia,2005,23.89691666666667
46126,Europe,2005,8.801333333333334
46127,Falkland Islands (Islas Malvinas),2005,6.601916666666667
46128,Faroe Islands,2005,7.319166666666667
46129,Federated States Of Micronesia,2005,27.59875
46130,Fiji,2005,25.643416666666667
46131,Finland,2005,3.2302500000000003
46132,France,2005,13.694250000000002
46133,France (Europe),2005,11.229083333333334
46134,French Guiana,2005,27.198916666666666
46135,French Polynesia,2005,26.85291666666667
46136,French Southern And Antarctic Lands,2005,5.456083333333333
46137,Gabon,2005,24.965416666666666
46138,Gambia,2005,28.605
46139,Gaza Strip,2005,19.98025
46140,Georgia,2005,9.4135
46141,Germany,2005,9.128416666666666
46142,Ghana,2005,27.601166666666668
46143,Greece,2005,15.175333333333334
46144,Greenland,2005,-16.15125
46145,Grenada,2005,27.908
46146,Guadeloupe,2005,27.509083333333333
46147,Guam,2005,27.465666666666667
46148,Guatemala,2005,23.94825
46149,Guernsey,2005,12.050083333333333
46150,Guinea,2005,26.50725
46151,Guinea Bissau,2005,27.959000000000003
46152,Guyana,2005,27.06833333333333
46153,Haiti,2005,27.180583333333335
46154,Heard Island And Mcdonald Islands,2005,2.9121666666666663
46155,Honduras,2005,25.626416666666668
46156,Hong Kong,2005,23.056916666666666
46157,Hungary,2005,9.942583333333333
46158,Iceland,2005,2.2003333333333335
46159,India,2005,24.495416666666667
46160,Indonesia,2005,26.45375
46161,Iran,2005,18.80666666666667
46162,Iraq,2005,22.696083333333334
46163,Ireland,2005,10.575750000000001
46164,Isle Of Man,2005,10.576333333333332
46165,Israel,2005,20.43775
46166,Italy,2005,13.028583333333332
46167,Jamaica,2005,26.834999999999997
46168,Japan,2005,12.555916666666667
46169,Jersey,2005,12.050083333333333
46170,Jordan,2005,20.137416666666667
46171,Kazakhstan,2005,6.998833333333334
46172,Kenya,2005,25.133666666666667
46173,Kingman Reef,2005,28.164083333333334
46174,Kiribati,2005,27.814083333333333
46175,Kuwait,2005,25.987916666666667
46176,Kyrgyzstan,2005,4.518083333333333
46177,Laos,2005,24.31775
46178,Latvia,2005,6.3745
46179,Lebanon,2005,18.39275
46180,Lesotho,2005,14.576500000000001
46181,Liberia,2005,26.290916666666664
46182,Libya,2005,23.256666666666664
46183,Liechtenstein,2005,5.013
46184,Lithuania,2005,6.920999999999999
46185,Luxembourg,2005,10.308083333333332
46186,Macau,2005,22.805666666666667
46187,Macedonia,2005,10.55
46188,Madagascar,2005,23.62183333333333
46189,Malawi,2005,22.81116666666667
46190,Malaysia,2005,26.649583333333336
46191,Mali,2005,29.52625
46192,Malta,2005,18.875083333333333
46193,Martinique,2005,27.31925
46194,Mauritania,2005,28.75225
46195,Mauritius,2005,24.155916666666666
46196,Mayotte,2005,27.266000000000002
46197,Mexico,2005,21.4135
46198,Moldova,2005,9.842666666666668
46199,Monaco,2005,9.518416666666667
46200,Mongolia,2005,-0.13983333333333312
46201,Montenegro,2005,10.12575
46202,Montserrat,2005,27.55525
46203,Morocco,2005,18.580750000000002
46204,Mozambique,2005,24.83375
46205,Namibia,2005,21.473916666666668
46206,Nepal,2005,15.616166666666667
46207,Netherlands,2005,10.823666666666666
46208,Netherlands (Europe),2005,10.438333333333334
46209,New Caledonia,2005,23.360500000000002
46210,New Zealand,2005,11.375416666666666
46211,Nicaragua,2005,26.8385
46212,Niger,2005,28.636416666666673
46213,Nigeria,2005,27.72458333333333
46214,Niue,2005,25.6995
46215,North America,2005,3.649833333333333
46216,North Korea,2005,7.3084999999999996
46217,Northern Mariana Islands,2005,27.465666666666667
46218,Norway,2005,1.8073333333333332
46219,Oceania,2005,22.680166666666665
46220,Oman,2005,28.07375
46221,Pakistan,2005,21.27241666666667
46222,Palau,2005,27.71875
46223,Palestina,2005,23.754666666666665
46224,Palmyra Atoll,2005,28.1955
46225,Panama,2005,27.084999999999997
46226,Papua New Guinea,2005,25.03375
46227,Paraguay,2005,23.820083333333333
46228,Peru,2005,20.45058333333333
46229,Philippines,2005,27.144333333333336
46230,Poland,2005,8.4185
46231,Portugal,2005,15.536916666666668
46232,Puerto Rico,2005,26.429666666666666
46233,Qatar,2005,28.01308333333333
46234,Reunion,2005,23.909833333333335
46235,Romania,2005,9.123166666666666
46236,Russia,2005,-3.4980833333333337
46237,Rwanda,2005,20.432583333333334
46238,Saint Barthélemy,2005,27.732333333333333
46239,Saint Kitts And Nevis,2005,26.99491666666667
46240,Saint Lucia,2005,27.858666666666668
46241,Saint Martin,2005,27.732333333333333
46242,Saint Pierre And Miquelon,2005,5.753666666666667
46243,Saint Vincent And The Grenadines,2005,27.981916666666667
46244,Samoa,2005,27.124333333333336
46245,San Marino,2005,13.948666666666668
46246,Sao Tome And Principe,2005,26.409583333333334
46247,Saudi Arabia,2005,26.495500000000003
46248,Senegal,2005,28.955083333333334
46249,Serbia,2005,9.922583333333334
46250,Seychelles,2005,27.468416666666666
46251,Sierra Leone,2005,27.028583333333334
46252,Singapore,2005,27.493583333333333
46253,Sint Maarten,2005,27.732333333333333
46254,Slovakia,2005,7.936916666666666
46255,Slovenia,2005,9.795083333333332
46256,Solomon Islands,2005,27.383333333333336
46257,Somalia,2005,27.83241666666667
46258,South Africa,2005,18.217916666666667
46259,South America,2005,22.67141666666667
46260,South Georgia And The South Sandwich Isla,2005,2.030416666666667
46261,South Korea,2005,12.356666666666667
46262,Spain,2005,14.303583333333334
46263,Sri Lanka,2005,27.723833333333335
46264,Sudan,2005,28.032833333333333
46265,Suriname,2005,27.48391666666667
46266,Svalbard And Jan Mayen,2005,-5.1705
46267,Swaziland,2005,19.97575
46268,Sweden,2005,4.000166666666667
46269,Switzerland,2005,7.573916666666666
46270,Syria,2005,18.74191666666667
46271,Taiwan,2005,22.529083333333332
46272,Tajikistan,2005,5.1845
46273,Tanzania,2005,23.723416666666665
46274,Thailand,2005,26.833166666666667
46275,Timor Leste,2005,26.860166666666668
46276,Togo,2005,27.766666666666666
46277,Tonga,2005,23.792083333333334
46278,Trinidad And Tobago,2005,27.20325
46279,Tunisia,2005,20.84575
46280,Turkey,2005,12.432916666666666
46281,Turkmenistan,2005,16.579166666666666
46282,Turks And Caicas Islands,2005,27.49716666666667
46283,Uganda,2005,24.029833333333332
46284,Ukraine,2005,8.917333333333334
46285,United Arab Emirates,2005,28.99291666666667
46286,United Kingdom,2005,9.65525
46287,United Kingdom (Europe),2005,9.847333333333333
46288,United States,2005,9.892666666666667
46289,Uruguay,2005,18.194416666666665
46290,Uzbekistan,2005,14.043999999999999
46291,Venezuela,2005,26.019416666666668
46292,Vietnam,2005,24.298000000000002
46293,Virgin Islands,2005,27.424666666666667
46294,Western Sahara,2005,23.507666666666665
46295,Yemen,2005,27.294666666666668
46296,Zambia,2005,22.8135
46297,Zimbabwe,2005,22.50991666666667
46298,Åland,2005,6.724083333333333
46299,Afghanistan,2006,15.595583333333332
46300,Africa,2006,24.818916666666667
46301,Albania,2006,12.976916666666666
46302,Algeria,2006,24.200833333333335
46303,American Samoa,2006,27.08125
46304,Andorra,2006,12.834333333333333
46305,Angola,2006,21.947083333333335
46306,Anguilla,2006,27.63625
46308,Antigua And Barbuda,2006,27.466416666666664
46309,Argentina,2006,15.561083333333334
46310,Armenia,2006,10.0535
46311,Aruba,2006,28.804666666666666
46312,Asia,2006,8.406916666666667
46313,Australia,2006,22.264416666666666
46314,Austria,2006,7.277583333333333
46315,Azerbaijan,2006,12.71225
46316,Bahamas,2006,25.71575
46317,Bahrain,2006,27.22125
46318,Baker Island,2006,26.16025
46319,Bangladesh,2006,25.765666666666664
46320,Barbados,2006,27.50225
46321,Belarus,2006,6.992083333333333
46322,Belgium,2006,11.09525
46323,Belize,2006,25.7085
46324,Benin,2006,28.144333333333336
46325,Bhutan,2006,12.854
46326,Bolivia,2006,21.470000000000002
46327,"Bonaire, Saint Eustatius And Saba",2006,28.080166666666667
46328,Bosnia And Herzegovina,2006,11.07125
46329,Botswana,2006,21.804000000000002
46330,Brazil,2006,25.517
46331,British Virgin Islands,2006,27.37483333333333
46332,Bulgaria,2006,11.117583333333334
46333,Burkina Faso,2006,28.92025
46334,Burma,2006,24.43216666666667
46335,Burundi,2006,21.066333333333333
46336,Cambodia,2006,27.413916666666665
46337,Cameroon,2006,25.29341666666667
46338,Canada,2006,-2.4601666666666664
46339,Cape Verde,2006,25.068416666666668
46340,Cayman Islands,2006,27.49475
46341,Central African Republic,2006,26.205083333333334
46342,Chad,2006,28.048000000000002
46343,Chile,2006,10.174
46344,China,2006,7.948
46345,Christmas Island,2006,26.526916666666665
46346,Colombia,2006,25.476583333333334
46347,Comoros,2006,26.465833333333336
46348,Congo,2006,25.282666666666668
46349,Congo (Democratic Republic Of The),2006,24.526916666666665
46350,Costa Rica,2006,26.514916666666668
46351,Croatia,2006,12.241666666666667
46352,Cuba,2006,26.1545
46353,Curaçao,2006,28.26533333333333
46354,Cyprus,2006,19.540166666666668
46355,Czech Republic,2006,8.865333333333334
46356,Côte D'Ivoire,2006,26.7915
46357,Denmark,2006,-16.574333333333332
46358,Denmark (Europe),2006,9.683833333333332
46359,Djibouti,2006,29.777416666666667
46360,Dominica,2006,27.148583333333335
46361,Dominican Republic,2006,26.58566666666667
46362,Ecuador,2006,22.603166666666667
46363,Egypt,2006,23.505666666666666
46364,El Salvador,2006,25.758499999999998
46365,Equatorial Guinea,2006,25.785416666666666
46366,Eritrea,2006,27.492
46367,Estonia,2006,6.531833333333332
46368,Ethiopia,2006,23.77808333333333
46369,Europe,2006,9.157416666666668
46370,Falkland Islands (Islas Malvinas),2006,7.062083333333334
46371,Faroe Islands,2006,7.8785
46372,Federated States Of Micronesia,2006,27.389083333333332
46373,Fiji,2006,25.6315
46374,Finland,2006,2.8921666666666668
46375,France,2006,14.143833333333333
46376,France (Europe),2006,11.871250000000002
46377,French Guiana,2006,26.617833333333333
46378,French Polynesia,2006,26.83475
46379,French Southern And Antarctic Lands,2006,5.3185
46380,Gabon,2006,25.157750000000004
46381,Gambia,2006,28.177333333333333
46382,Gaza Strip,2006,19.938666666666666
46383,Georgia,2006,9.40375
46384,Germany,2006,9.706000000000001
46385,Ghana,2006,27.58158333333333
46386,Greece,2006,15.212666666666665
46387,Greenland,2006,-17.114333333333335
46388,Grenada,2006,27.743666666666666
46389,Guadeloupe,2006,27.360583333333334
46390,Guam,2006,27.428833333333333
46391,Guatemala,2006,23.80825
46392,Guernsey,2006,12.187249999999999
46393,Guinea,2006,26.120583333333332
46394,Guinea Bissau,2006,27.352166666666665
46395,Guyana,2006,26.821083333333334
46396,Haiti,2006,27.222250000000003
46397,Heard Island And Mcdonald Islands,2006,2.8084166666666666
46398,Honduras,2006,25.589916666666667
46399,Hong Kong,2006,23.536
46400,Hungary,2006,10.629083333333334
46401,Iceland,2006,2.6824999999999997
46402,India,2006,24.732083333333335
46403,Indonesia,2006,26.38175
46404,Iran,2006,19.211916666666667
46405,Iraq,2006,22.904333333333337
46406,Ireland,2006,10.654166666666667
46407,Isle Of Man,2006,10.823666666666668
46408,Israel,2006,20.409166666666668
46409,Italy,2006,13.787333333333335
46410,Jamaica,2006,27.034166666666668
46411,Japan,2006,12.757083333333334
46412,Jersey,2006,12.187249999999999
46413,Jordan,2006,20.173333333333336
46414,Kazakhstan,2006,6.869833333333333
46415,Kenya,2006,24.820083333333333
46416,Kingman Reef,2006,28.081500000000002
46417,Kiribati,2006,27.756
46418,Kuwait,2006,26.314666666666668
46419,Kyrgyzstan,2006,4.917333333333333
46420,Laos,2006,24.4055
46421,Latvia,2006,6.970583333333334
46422,Lebanon,2006,18.314333333333334
46423,Lesotho,2006,13.903500000000001
46424,Liberia,2006,26.18316666666667
46425,Libya,2006,23.315083333333334
46426,Liechtenstein,2006,5.941166666666667
46427,Lithuania,2006,7.422000000000001
46428,Luxembourg,2006,10.730333333333334
46429,Macau,2006,23.302083333333332
46430,Macedonia,2006,10.752583333333334
46431,Madagascar,2006,23.66116666666667
46432,Malawi,2006,22.102166666666665
46433,Malaysia,2006,26.57766666666667
46434,Mali,2006,29.037916666666664
46435,Malta,2006,19.601333333333333
46436,Martinique,2006,27.148583333333335
46437,Mauritania,2006,28.4505
46438,Mauritius,2006,24.31975
46439,Mayotte,2006,27.15125
46440,Mexico,2006,21.418083333333332
46441,Moldova,2006,9.591833333333334
46442,Monaco,2006,10.454916666666668
46443,Mongolia,2006,0.9519166666666669
46444,Montenegro,2006,10.560833333333333
46445,Montserrat,2006,27.41241666666667
46446,Morocco,2006,18.793166666666668
46447,Mozambique,2006,24.303416666666667
46448,Namibia,2006,20.381833333333333
46449,Nepal,2006,16.056
46450,Netherlands,2006,11.291333333333334
46451,Netherlands (Europe),2006,10.915750000000001
46452,New Caledonia,2006,23.194166666666664
46453,New Zealand,2006,10.703833333333334
46454,Nicaragua,2006,26.936083333333332
46455,Niger,2006,28.291083333333333
46456,Nigeria,2006,27.795083333333334
46457,Niue,2006,25.46475
46458,North America,2006,3.939333333333334
46459,North Korea,2006,7.940333333333334
46460,Northern Mariana Islands,2006,27.428833333333333
46461,Norway,2006,2.256666666666667
46462,Oceania,2006,22.069416666666665
46463,Oman,2006,28.044833333333333
46464,Pakistan,2006,21.636916666666668
46465,Palau,2006,27.81441666666667
46466,Palestina,2006,23.620583333333332
46467,Palmyra Atoll,2006,28.10891666666667
46468,Panama,2006,27.13175
46469,Papua New Guinea,2006,24.739
46470,Paraguay,2006,24.376583333333333
46471,Peru,2006,20.541
46472,Philippines,2006,27.178083333333333
46473,Poland,2006,8.799916666666666
46474,Portugal,2006,16.002583333333334
46475,Puerto Rico,2006,26.452250000000003
46476,Qatar,2006,28.071416666666664
46477,Reunion,2006,24.049083333333332
46478,Romania,2006,9.469
46479,Russia,2006,-4.763
46480,Rwanda,2006,20.162833333333335
46481,Saint Barthélemy,2006,27.63625
46482,Saint Kitts And Nevis,2006,26.874416666666665
46483,Saint Lucia,2006,27.692166666666665
46484,Saint Martin,2006,27.63625
46485,Saint Pierre And Miquelon,2006,6.538166666666666
46486,Saint Vincent And The Grenadines,2006,27.8205
46487,Samoa,2006,26.834999999999997
46488,San Marino,2006,14.790000000000001
46489,Sao Tome And Principe,2006,26.700166666666664
46490,Saudi Arabia,2006,26.55858333333333
46491,Senegal,2006,28.630750000000003
46492,Serbia,2006,10.574166666666667
46493,Seychelles,2006,27.470166666666668
46494,Sierra Leone,2006,26.71775
46495,Singapore,2006,27.32841666666667
46496,Sint Maarten,2006,27.63625
46497,Slovakia,2006,8.528333333333334
46498,Slovenia,2006,10.723416666666667
46499,Solomon Islands,2006,27.207416666666663
46500,Somalia,2006,27.653166666666667
46501,South Africa,2006,17.5975
46502,South America,2006,22.61175
46503,South Georgia And The South Sandwich Isla,2006,2.3226666666666667
46504,South Korea,2006,12.903333333333334
46505,Spain,2006,15.105916666666667
46506,Sri Lanka,2006,27.572
46507,Sudan,2006,27.72941666666667
46508,Suriname,2006,27.045666666666666
46509,Svalbard And Jan Mayen,2006,-4.246416666666667
46510,Swaziland,2006,19.266833333333334
46511,Sweden,2006,4.354166666666667
46512,Switzerland,2006,8.33775
46513,Syria,2006,18.744
46514,Taiwan,2006,23.12091666666667
46515,Tajikistan,2006,5.531333333333333
46516,Tanzania,2006,23.045416666666668
46517,Thailand,2006,26.744833333333332
46518,Timor Leste,2006,26.202749999999998
46519,Togo,2006,27.768500000000003
46520,Tonga,2006,23.816000000000003
46521,Trinidad And Tobago,2006,27.069833333333335
46522,Tunisia,2006,21.31
46523,Turkey,2006,12.450083333333334
46524,Turkmenistan,2006,16.51
46525,Turks And Caicas Islands,2006,27.44558333333333
46526,Uganda,2006,23.770083333333332
46527,Ukraine,2006,8.454666666666666
46528,United Arab Emirates,2006,28.984083333333334
46529,United Kingdom,2006,9.943416666666666
46530,United Kingdom (Europe),2006,10.128833333333334
46531,United States,2006,9.9745
46532,Uruguay,2006,18.24041666666667
46533,Uzbekistan,2006,13.78625
46534,Venezuela,2006,25.84991666666667
46535,Vietnam,2006,24.523083333333332
46536,Virgin Islands,2006,27.37483333333333
46537,Western Sahara,2006,23.441833333333335
46538,Yemen,2006,27.175
46539,Zambia,2006,21.78425
46540,Zimbabwe,2006,21.618750000000002
46541,Åland,2006,7.100583333333333
46542,Afghanistan,2007,15.106166666666667
46543,Africa,2007,24.8515
46544,Albania,2007,13.890500000000001
46545,Algeria,2007,24.06533333333333
46546,American Samoa,2007,27.452416666666668
46547,Andorra,2007,12.15525
46548,Angola,2007,22.427083333333332
46549,Anguilla,2007,27.685083333333335
46551,Antigua And Barbuda,2007,27.509083333333336
46552,Argentina,2007,14.628083333333334
46553,Armenia,2007,9.53525
46554,Aruba,2007,28.822833333333335
46555,Asia,2007,9.100666666666667
46556,Australia,2007,22.48675
46557,Austria,2007,7.976500000000001
46558,Azerbaijan,2007,12.514833333333334
46559,Bahamas,2007,26.034750000000003
46560,Bahrain,2007,27.216083333333334
46561,Baker Island,2007,26.077583333333337
46562,Bangladesh,2007,25.34375
46563,Barbados,2007,27.366416666666666
46564,Belarus,2007,7.928166666666667
46565,Belgium,2007,11.1455
46566,Belize,2007,25.85875
46567,Benin,2007,28.0705
46568,Bhutan,2007,12.6995
46569,Bolivia,2007,21.129333333333335
46570,"Bonaire, Saint Eustatius And Saba",2007,28.13575
46571,Bosnia And Herzegovina,2007,12.001750000000001
46572,Botswana,2007,22.400500000000005
46573,Brazil,2007,25.668000000000003
46574,British Virgin Islands,2007,27.47
46575,Bulgaria,2007,12.314
46576,Burkina Faso,2007,28.983249999999998
46577,Burma,2007,24.159666666666666
46578,Burundi,2007,20.580916666666667
46579,Cambodia,2007,27.241833333333332
46580,Cameroon,2007,25.209833333333336
46581,Canada,2007,-4.0609166666666665
46582,Cape Verde,2007,24.793666666666667
46583,Cayman Islands,2007,27.62391666666667
46584,Central African Republic,2007,26.067833333333336
46585,Chad,2007,27.860166666666668
46586,Chile,2007,9.489916666666668
46587,China,2007,8.12675
46588,Christmas Island,2007,26.555333333333333
46589,Colombia,2007,25.494
46590,Comoros,2007,26.604583333333334
46591,Congo,2007,25.22975
46592,Congo (Democratic Republic Of The),2007,24.38508333333333
46593,Costa Rica,2007,26.38291666666667
46594,Croatia,2007,13.0665
46595,Cuba,2007,26.279749999999996
46596,Curaçao,2007,28.28466666666667
46597,Cyprus,2007,19.945333333333334
46598,Czech Republic,2007,9.601333333333333
46599,Côte D'Ivoire,2007,26.944583333333338
46600,Denmark,2007,-16.533083333333334
46601,Denmark (Europe),2007,9.7635
46602,Djibouti,2007,29.786333333333335
46603,Dominica,2007,27.094416666666664
46604,Dominican Republic,2007,26.626
46605,Ecuador,2007,22.359750000000002
46606,Egypt,2007,23.584333333333333
46607,El Salvador,2007,25.475166666666667
46608,Equatorial Guinea,2007,25.773666666666667
46609,Eritrea,2007,27.485416666666666
46610,Estonia,2007,6.8308333333333335
46611,Ethiopia,2007,23.724
46612,Europe,2007,9.470666666666668
46613,Falkland Islands (Islas Malvinas),2007,6.3379166666666675
46614,Faroe Islands,2007,7.55075
46615,Federated States Of Micronesia,2007,27.46291666666667
46616,Fiji,2007,26.055333333333333
46617,Finland,2007,3.092333333333334
46618,France,2007,13.896583333333332
46619,France (Europe),2007,11.571833333333332
46620,French Guiana,2007,26.519499999999997
46621,French Polynesia,2007,26.812583333333336
46622,French Southern And Antarctic Lands,2007,5.0512500000000005
46623,Gabon,2007,25.063583333333337
46624,Gambia,2007,28.36491666666667
46625,Gaza Strip,2007,20.284583333333334
46626,Georgia,2007,9.525916666666667
46627,Germany,2007,9.9975
46628,Ghana,2007,27.627666666666666
46629,Greece,2007,16.08325
46630,Greenland,2007,-17.074166666666667
46631,Grenada,2007,27.590999999999998
46632,Guadeloupe,2007,27.382416666666668
46633,Guam,2007,27.402083333333334
46634,Guatemala,2007,23.8185
46635,Guernsey,2007,12.227666666666666
46636,Guinea,2007,26.317333333333334
46637,Guinea Bissau,2007,27.51825
46638,Guyana,2007,26.70875
46639,Haiti,2007,27.28825
46640,Heard Island And Mcdonald Islands,2007,2.6049166666666665
46641,Honduras,2007,25.383416666666665
46642,Hong Kong,2007,23.57166666666667
46643,Hungary,2007,11.707250000000002
46644,Iceland,2007,2.5614166666666667
46645,India,2007,24.649916666666666
46646,Indonesia,2007,26.293083333333332
46647,Iran,2007,18.740416666666665
46648,Iraq,2007,23.015
46649,Ireland,2007,10.842666666666666
46650,Isle Of Man,2007,10.809083333333334
46651,Israel,2007,20.701583333333335
46652,Italy,2007,14.073333333333332
46653,Jamaica,2007,27.01391666666667
46654,Japan,2007,13.192166666666667
46655,Jersey,2007,12.227666666666666
46656,Jordan,2007,20.43975
46657,Kazakhstan,2007,7.155166666666666
46658,Kenya,2007,24.788750000000004
46659,Kingman Reef,2007,27.78991666666667
46660,Kiribati,2007,27.295416666666668
46661,Kuwait,2007,26.330916666666667
46662,Kyrgyzstan,2007,5.053249999999999
46663,Laos,2007,24.21075
46664,Latvia,2007,7.278916666666667
46665,Lebanon,2007,18.755166666666664
46666,Lesotho,2007,14.525333333333334
46667,Liberia,2007,26.289833333333334
46668,Libya,2007,23.325833333333335
46669,Liechtenstein,2007,6.27925
46670,Lithuania,2007,7.853999999999999
46671,Luxembourg,2007,10.761666666666665
46672,Macau,2007,23.336333333333332
46673,Macedonia,2007,11.90575
46674,Madagascar,2007,23.64975
46675,Malawi,2007,22.098333333333333
46676,Malaysia,2007,26.496333333333336
46677,Mali,2007,29.202166666666667
46678,Malta,2007,19.749916666666667
46679,Martinique,2007,27.094416666666664
46680,Mauritania,2007,28.451916666666666
46681,Mauritius,2007,24.284333333333336
46682,Mayotte,2007,27.256583333333335
46683,Mexico,2007,21.079333333333334
46684,Moldova,2007,11.358916666666666
46685,Monaco,2007,10.411
46686,Mongolia,2007,2.075583333333334
46687,Montenegro,2007,11.595083333333333
46688,Montserrat,2007,27.452916666666667
46689,Morocco,2007,18.419666666666668
46690,Mozambique,2007,24.224416666666666
46691,Namibia,2007,21.180583333333335
46692,Nepal,2007,15.657083333333333
46693,Netherlands,2007,11.388416666666666
46694,Netherlands (Europe),2007,11.014416666666667
46695,New Caledonia,2007,23.74325
46696,New Zealand,2007,11.085166666666666
46697,Nicaragua,2007,26.823083333333333
46698,Niger,2007,28.411916666666666
46699,Nigeria,2007,27.690083333333334
46700,Niue,2007,25.98975
46701,North America,2007,3.212250000000001
46702,North Korea,2007,8.511166666666666
46703,Northern Mariana Islands,2007,27.402083333333334
46704,Norway,2007,1.7515833333333333
46705,Oceania,2007,22.293666666666667
46706,Oman,2007,28.363
46707,Pakistan,2007,21.690916666666666
46708,Palau,2007,27.84275
46709,Palestina,2007,24.082083333333333
46710,Palmyra Atoll,2007,27.830333333333332
46711,Panama,2007,27.059416666666667
46712,Papua New Guinea,2007,24.882666666666665
46713,Paraguay,2007,23.72666666666667
46714,Peru,2007,20.191666666666666
46715,Philippines,2007,27.162000000000003
46716,Poland,2007,9.418083333333334
46717,Portugal,2007,15.241083333333334
46718,Puerto Rico,2007,26.617833333333333
46719,Qatar,2007,28.170416666666668
46720,Reunion,2007,24.026666666666667
46721,Romania,2007,10.868333333333334
46722,Russia,2007,-2.975083333333334
46723,Rwanda,2007,19.76325
46724,Saint Barthélemy,2007,27.685083333333335
46725,Saint Kitts And Nevis,2007,26.96466666666667
46726,Saint Lucia,2007,27.583250000000003
46727,Saint Martin,2007,27.685083333333335
46728,Saint Pierre And Miquelon,2007,4.985
46729,Saint Vincent And The Grenadines,2007,27.7165
46730,Samoa,2007,27.14925
46731,San Marino,2007,15.370833333333335
46732,Sao Tome And Principe,2007,26.70941666666667
46733,Saudi Arabia,2007,26.68258333333333
46734,Senegal,2007,28.816833333333335
46735,Serbia,2007,11.745916666666666
46736,Seychelles,2007,27.71258333333333
46737,Sierra Leone,2007,26.83741666666667
46738,Singapore,2007,27.13
46739,Sint Maarten,2007,27.685083333333335
46740,Slovakia,2007,9.478916666666667
46741,Slovenia,2007,11.462583333333335
46742,Solomon Islands,2007,27.321416666666668
46743,Somalia,2007,27.87275
46744,South Africa,2007,17.98625
46745,South America,2007,22.435
46746,South Georgia And The South Sandwich Isla,2007,1.4516666666666669
46747,South Korea,2007,13.292916666666665
46748,Spain,2007,14.241333333333332
46749,Sri Lanka,2007,27.5565
46750,Sudan,2007,27.647500000000004
46751,Suriname,2007,26.908583333333336
46752,Svalbard And Jan Mayen,2007,-5.010416666666667
46753,Swaziland,2007,19.615
46754,Sweden,2007,4.080583333333333
46755,Switzerland,2007,8.55275
46756,Syria,2007,19.0415
46757,Taiwan,2007,23.054166666666664
46758,Tajikistan,2007,5.441166666666667
46759,Tanzania,2007,22.9255
46760,Thailand,2007,26.636916666666668
46761,Timor Leste,2007,26.47791666666667
46762,Togo,2007,27.863833333333332
46763,Tonga,2007,24.178583333333336
46764,Trinidad And Tobago,2007,26.898
46765,Tunisia,2007,21.154666666666667
46766,Turkey,2007,12.815333333333333
