,Date,LandAverageTemperature,LandMaxTemperature,LandMinTemperature,LandAndOceanAverageTemperature
2597,1966-06-01,13.587,19.378,7.723000000000001,16.692999999999998
2598,1966-07-01,14.569,20.392,8.823,17.033
2599,1966-08-01,13.731,19.627,8.087,16.826
2600,1966-09-01,12.133,18.028,6.482,16.273
2601,1966-10-01,9.153,14.777,3.555,15.315
2602,1966-11-01,5.968999999999999,11.58,0.412,14.362
2603,1966-12-01,3.382,8.758,-1.927,13.683
2604,1967-01-01,2.71,8.395,-2.869,13.527
2605,1967-02-01,2.905,8.619,-2.772,13.688
2606,1967-03-01,5.396,11.222,-0.356,14.465
2607,1967-04-01,8.458,14.376,2.5,15.3
2608,1967-05-01,11.632,17.505000000000006,5.784000000000002,16.279
2609,1967-06-01,13.194,18.911,7.445,16.665000000000006
2610,1967-07-01,14.331,20.142,8.706,16.97
2611,1967-08-01,13.821,19.593,8.171999999999999,16.84
2612,1967-09-01,12.053999999999998,17.852,6.269,16.244
2613,1967-10-01,9.809,15.479,4.178,15.469
2614,1967-11-01,6.176,11.505,0.8079999999999999,14.353
2615,1967-12-01,3.915,9.279,-1.4200000000000002,13.73
2616,1968-01-01,2.353,7.866999999999999,-3.0620000000000003,13.389
2617,1968-02-01,3.245,8.879999999999997,-2.319,13.724
2618,1968-03-01,6.117000000000001,11.907,0.2849999999999999,14.581
2619,1968-04-01,8.455,14.427,2.596,15.261
2620,1968-05-01,11.068,16.76,5.176,15.99
2621,1968-06-01,13.204,18.873,7.318,16.695999999999998
2622,1968-07-01,14.026,19.734,8.431000000000001,16.887
2623,1968-08-01,13.524,19.238,7.891999999999999,16.794
2624,1968-09-01,11.62,17.348000000000006,5.942,16.155
2625,1968-10-01,9.453,15.086,3.787,15.481
2626,1968-11-01,5.891,11.3,0.357,14.418
2627,1968-12-01,3.24,8.551,-2.116,13.791
2628,1969-01-01,1.966,7.228999999999999,-3.298,13.518
2629,1969-02-01,2.45,7.9689999999999985,-3.1910000000000003,13.747
2630,1969-03-01,5.131,11.018,-0.8240000000000001,14.576
2631,1969-04-01,8.575999999999999,14.286,2.69,15.518
2632,1969-05-01,11.354,17.064,5.565,16.329
2633,1969-06-01,13.475,19.208,7.568,16.830000000000002
2634,1969-07-01,14.218,20.024,8.666,16.924
2635,1969-08-01,13.804,19.628,8.123999999999999,16.945
2636,1969-09-01,12.048,17.67,6.421,16.337
2637,1969-10-01,9.489,14.888,4.05,15.445
2638,1969-11-01,6.42,11.974,0.923,14.524
2639,1969-12-01,4.21,9.587,-1.139,13.993
2640,1970-01-01,2.8360000000000003,8.288,-2.584,13.711
2641,1970-02-01,3.735,9.543,-2.02,14.022
2642,1970-03-01,5.272,11.066,-0.545,14.503
2643,1970-04-01,8.603,14.383,2.739,15.44
2644,1970-05-01,11.206,17.165000000000006,5.402,16.104
2645,1970-06-01,13.513,19.368,7.599,16.672
2646,1970-07-01,14.395,20.254,8.722999999999999,16.912
2647,1970-08-01,13.658,19.43,8.097000000000001,16.748
2648,1970-09-01,12.277,17.879,6.62,16.335
2649,1970-10-01,9.348,14.96,3.787,15.42
2650,1970-11-01,6.047000000000001,11.562,0.524,14.418
2651,1970-12-01,3.5210000000000004,8.941,-1.829,13.707
2652,1971-01-01,2.967,8.530999999999999,-2.531,13.615
2653,1971-02-01,2.867,8.578999999999999,-2.7230000000000003,13.627
2654,1971-03-01,5.001,10.967,-0.8960000000000001,14.254
2655,1971-04-01,8.338999999999999,14.267,2.516,15.227
2656,1971-05-01,11.211,17.186,5.384,15.963
2657,1971-06-01,13.099,18.992,7.436,16.539
2658,1971-07-01,14.139,19.984,8.511000000000001,16.846
2659,1971-08-01,13.879,19.593,8.085999999999999,16.752
2660,1971-09-01,12.139,17.918000000000006,6.462999999999999,16.22
2661,1971-10-01,9.388,15.146,3.809,15.298
2662,1971-11-01,6.295,11.842,0.931,14.399
2663,1971-12-01,3.867,9.228,-1.439,13.66
2664,1972-01-01,1.882,7.391999999999999,-3.5490000000000004,13.298
2665,1972-02-01,2.609,8.219,-3.115,13.644
2666,1972-03-01,5.287000000000001,11.169,-0.672,14.446
2667,1972-04-01,8.337,14.148,2.498,15.291
2668,1972-05-01,11.155,16.968,5.3610000000000015,16.095
2669,1972-06-01,13.501,19.231,7.627000000000002,16.729000000000006
2670,1972-07-01,14.231,20.037,8.568,16.956
2671,1972-08-01,14.171,19.88,8.386000000000001,16.977999999999998
2672,1972-09-01,11.901,17.529000000000003,6.166,16.27
2673,1972-10-01,9.346,15.057,3.84,15.438
2674,1972-11-01,5.7970000000000015,11.167,0.52,14.419
2675,1972-12-01,3.778,9.182,-1.492,13.951
2676,1973-01-01,3.0380000000000003,8.491999999999999,-2.3080000000000003,13.774
2677,1973-02-01,3.898,9.496,-1.6540000000000004,14.14
2678,1973-03-01,5.82,11.605,0.109,14.663
2679,1973-04-01,8.937999999999997,14.51,3.107,15.528
2680,1973-05-01,11.768999999999998,17.417,5.926,16.288
2681,1973-06-01,13.824000000000002,19.497,8.155000000000001,16.795
2682,1973-07-01,14.435,20.112,8.988999999999997,17.002
2683,1973-08-01,13.869000000000002,19.707,8.427,16.889
2684,1973-09-01,12.125,17.815,6.504,16.267
2685,1973-10-01,9.609,15.182,3.913,15.419
2686,1973-11-01,6.222,11.667,0.7879999999999999,14.380999999999998
2687,1973-12-01,3.832,9.292,-1.514,13.711
2688,1974-01-01,2.261,7.463999999999999,-2.894,13.3
2689,1974-02-01,2.582,8.118,-2.926,13.49
2690,1974-03-01,5.19,10.966,-0.4950000000000001,14.267
2691,1974-04-01,8.386000000000001,14.179,2.59,15.182
2692,1974-05-01,11.198,16.932000000000002,5.4700000000000015,15.957
2693,1974-06-01,13.382,19.235,7.591,16.616
2694,1974-07-01,14.288,19.925,8.654,16.846
2695,1974-08-01,14.015999999999998,19.652,8.391,16.912
2696,1974-09-01,11.744000000000002,17.430000000000003,6.14,16.197
2697,1974-10-01,9.098,14.884,3.423,15.274
2698,1974-11-01,5.915,11.459,0.389,14.32
2699,1974-12-01,3.55,8.738999999999999,-1.5219999999999998,13.656
2700,1975-01-01,3.059,8.484,-2.257,13.621
2701,1975-02-01,3.395,9.026,-2.096,13.857
2702,1975-03-01,5.706,11.384,-0.15,14.538
2703,1975-04-01,8.584,14.399,2.882,15.297
2704,1975-05-01,11.742,17.484,5.8420000000000005,16.136
2705,1975-06-01,13.557,19.275,7.796,16.682000000000002
2706,1975-07-01,14.351,20.051,8.637,16.877
2707,1975-08-01,13.514,19.248,7.891999999999999,16.665
2708,1975-09-01,12.152,17.804000000000006,6.54,16.215999999999998
2709,1975-10-01,9.318,14.908,3.671,15.292
2710,1975-11-01,5.893,11.462,0.332,14.126
2711,1975-12-01,3.667,9.079,-1.636,13.557
2712,1976-01-01,2.884,8.398,-2.452,13.442
2713,1976-02-01,3.031,8.509,-2.443,13.619000000000002
2714,1976-03-01,4.517,10.305,-1.2040000000000002,14.124
2715,1976-04-01,8.293999999999999,14.177,2.489,15.135
2716,1976-05-01,10.941999999999998,16.727999999999998,5.176,15.778
2717,1976-06-01,13.086,18.954,7.3450000000000015,16.448
2718,1976-07-01,14.155,19.852,8.349,16.864
2719,1976-08-01,13.511,19.163,7.645999999999999,16.671
2720,1976-09-01,11.895,17.740000000000006,6.197,16.185
2721,1976-10-01,8.511000000000001,14.028,3.113,15.167
2722,1976-11-01,5.66,11.156,0.302,14.299
2723,1976-12-01,3.681,9.086,-1.7080000000000002,13.841
2724,1977-01-01,2.492,7.7639999999999985,-2.648,13.646999999999998
2725,1977-02-01,3.471,9.135,-2.152,14.001
2726,1977-03-01,5.702000000000001,11.581,-0.035,14.639
2727,1977-04-01,8.85,14.751,3.0580000000000003,15.47
2728,1977-05-01,11.78,17.594,6.009,16.285999999999998
2729,1977-06-01,13.876,19.628,8.058,16.846
2730,1977-07-01,14.630999999999998,20.327,8.971,17.047
2731,1977-08-01,14.09,19.673,8.463999999999999,16.979
2732,1977-09-01,11.861999999999998,17.535,6.35,16.312
2733,1977-10-01,9.156,14.875,3.5860000000000003,15.387
2734,1977-11-01,6.5440000000000005,11.962,1.259,14.544
2735,1977-12-01,3.749,9.001,-1.385,13.741
2736,1978-01-01,2.705,8.006,-2.52,13.587
2737,1978-02-01,3.4560000000000004,9.006,-2.149,13.904000000000002
2738,1978-03-01,5.607,11.344,-0.074,14.555
2739,1978-04-01,8.790999999999999,14.628,3.084,15.372
2740,1978-05-01,11.414,17.131,5.723000000000001,16.101
2741,1978-06-01,13.22,18.891,7.715000000000002,16.601000000000006
2742,1978-07-01,14.364,19.911,8.894,16.935
2743,1978-08-01,13.297,18.974,7.680999999999999,16.623
2744,1978-09-01,12.03,17.64,6.431,16.281
2745,1978-10-01,9.339,14.964,3.803,15.337
2746,1978-11-01,6.3500000000000005,11.685,1.08,14.522
2747,1978-12-01,3.74,9.195,-1.617,13.793
2748,1979-01-01,2.6790000000000003,8.071,-2.625,13.63
2749,1979-02-01,2.841,8.525,-2.7590000000000003,13.768
2750,1979-03-01,5.474,11.331,-0.129,14.565
2751,1979-04-01,8.455,14.273,2.623,15.390999999999998
2752,1979-05-01,11.199000000000002,17.139000000000006,5.7120000000000015,16.076
2753,1979-06-01,13.487,19.366,7.818,16.772000000000002
2754,1979-07-01,14.114,19.945,8.491,16.992
2755,1979-08-01,13.833,19.623,8.266,16.977999999999998
2756,1979-09-01,12.247,18.059,6.714,16.45
2757,1979-10-01,9.586,15.354,4.053999999999999,15.557
2758,1979-11-01,6.2860000000000005,11.807,0.905,14.609000000000002
2759,1979-12-01,4.6,10.0,-0.6690000000000002,14.182
2760,1980-01-01,2.9560000000000004,8.468,-2.4570000000000003,13.812
2761,1980-02-01,3.652,9.26,-1.864,14.112
2762,1980-03-01,5.367000000000001,11.239999999999998,-0.379,14.646
2763,1980-04-01,8.934999999999997,14.821,3.109,15.578
2764,1980-05-01,11.77,17.713,6.131,16.314
2765,1980-06-01,13.582,19.375,7.901000000000002,16.805999999999997
2766,1980-07-01,14.742,20.466,9.102,17.171
2767,1980-08-01,14.189,19.814,8.562999999999999,17.049
2768,1980-09-01,12.321,18.121,6.642,16.427
2769,1980-10-01,9.55,15.17,4.051,15.45
2770,1980-11-01,6.684,12.196,1.334,14.645
2771,1980-12-01,4.016,9.431,-1.277,13.892
2772,1981-01-01,3.785,9.267,-1.2980000000000005,13.963
2773,1981-02-01,4.021,9.689,-1.41,14.073
2774,1981-03-01,6.239,12.05,0.5539999999999999,14.769
2775,1981-04-01,8.953,14.817,3.131,15.432
2776,1981-05-01,11.565,17.471,5.901000000000002,16.198
2777,1981-06-01,13.765,19.611,8.065,16.932000000000002
2778,1981-07-01,14.738,20.398,9.208,17.217
2779,1981-08-01,14.502,20.293,8.976999999999997,17.123
2780,1981-09-01,12.236,17.950000000000006,6.646,16.465999999999998
2781,1981-10-01,9.394,14.979,3.765,15.453
2782,1981-11-01,6.273,11.669,0.97,14.47
2783,1981-12-01,4.519,10.068,-0.878,14.098
2784,1982-01-01,2.5580000000000003,8.09,-2.777,13.587
2785,1982-02-01,3.281,8.843,-2.075,13.852
2786,1982-03-01,4.873,10.667,-0.722,14.337
2787,1982-04-01,8.465,14.388,2.89,15.33
2788,1982-05-01,11.348,17.149,5.727,16.144000000000002
2789,1982-06-01,13.245,19.083,7.556,16.625
2790,1982-07-01,14.545,20.311,9.019,17.0
2791,1982-08-01,13.796,19.534,8.465,16.867
2792,1982-09-01,12.039,17.75,6.675,16.354
2793,1982-10-01,9.232,14.845,3.917,15.493
2794,1982-11-01,5.961,11.314,0.909,14.446
2795,1982-12-01,4.327,9.637,-0.7050000000000001,14.068
2796,1983-01-01,3.4450000000000003,8.747,-1.65,13.979
2797,1983-02-01,3.814,9.427,-1.592,14.169
2798,1983-03-01,5.699,11.503,0.0969999999999999,14.683
2799,1983-04-01,8.693,14.45,3.053,15.468
2800,1983-05-01,11.729,17.477,6.144,16.34
2801,1983-06-01,13.478,19.217,7.819,16.785999999999998
2802,1983-07-01,14.408,20.139,8.829,17.067999999999998
2803,1983-08-01,14.302,20.105,8.729,17.145
2804,1983-09-01,12.698,18.41200000000001,7.08,16.573
2805,1983-10-01,9.478,15.097,4.011,15.498
2806,1983-11-01,6.7650000000000015,12.334,1.4209999999999998,14.648
2807,1983-12-01,3.829,9.25,-1.3119999999999998,13.886
2808,1984-01-01,2.9410000000000003,8.338,-2.2350000000000003,13.701
2809,1984-02-01,3.093,8.786,-2.452,13.878
2810,1984-03-01,5.671,11.541,-0.078,14.608
2811,1984-04-01,8.431999999999999,14.335,2.608,15.37
2812,1984-05-01,11.976,17.860000000000007,6.211,16.294999999999998
2813,1984-06-01,13.387,19.05,7.662000000000001,16.668000000000006
2814,1984-07-01,14.429,20.109,8.958,16.961000000000002
2815,1984-08-01,13.984000000000002,19.83,8.33,16.972
2816,1984-09-01,12.015,17.718,6.5,16.385
2817,1984-10-01,9.378,14.890999999999998,4.015,15.368
2818,1984-11-01,5.811,11.243,0.602,14.32
2819,1984-12-01,3.185,8.411,-1.88,13.604
2820,1985-01-01,3.01,8.385,-2.22,13.678
2821,1985-02-01,2.704,8.322000000000001,-2.853,13.731
2822,1985-03-01,5.4510000000000005,11.194,-0.133,14.526
2823,1985-04-01,8.633,14.421,2.905,15.356
2824,1985-05-01,11.425999999999998,17.203000000000007,5.756,16.136
2825,1985-06-01,13.569,19.396,7.907999999999999,16.713
2826,1985-07-01,13.973,19.711,8.362,16.906
2827,1985-08-01,14.059,19.757,8.514999999999999,17.012999999999998
2828,1985-09-01,11.98,17.634,6.482,16.357
2829,1985-10-01,9.338,14.808,4.051,15.476
2830,1985-11-01,5.968,11.331,0.703,14.388
2831,1985-12-01,3.785,9.044,-1.368,13.808
2832,1986-01-01,3.315,8.818,-2.011,13.724
2833,1986-02-01,3.991,9.699,-1.6370000000000002,14.084
2834,1986-03-01,5.755,11.629,0.015,14.608
2835,1986-04-01,8.870999999999997,14.772,3.105,15.452
2836,1986-05-01,11.581,17.393,5.888999999999999,16.163
2837,1986-06-01,13.439,19.211,7.7200000000000015,16.695999999999998
2838,1986-07-01,14.293,19.987,8.738999999999999,16.991
2839,1986-08-01,13.972,19.874,8.433,16.938
2840,1986-09-01,11.816999999999998,17.713,6.395,16.285
2841,1986-10-01,9.299,14.803,3.881,15.455
2842,1986-11-01,5.9190000000000005,11.232,0.7020000000000001,14.407
2843,1986-12-01,3.751,9.071,-1.399,13.805
2844,1987-01-01,3.139,8.700999999999999,-2.3440000000000003,13.758
2845,1987-02-01,4.134,9.792,-1.366,14.161
2846,1987-03-01,5.245,11.203,-0.467,14.538
2847,1987-04-01,8.594999999999999,14.69,2.835,15.447
2848,1987-05-01,11.525,17.315,5.797999999999999,16.252
2849,1987-06-01,13.927,19.661,8.105,16.900000000000002
2850,1987-07-01,14.89,20.667,9.326,17.296
2851,1987-08-01,13.896,19.632,8.319999999999999,17.061
2852,1987-09-01,12.447,18.22600000000001,6.877999999999999,16.569000000000003
2853,1987-10-01,9.59,15.136,4.093999999999999,15.621
2854,1987-11-01,6.056,11.518,0.71,14.561
2855,1987-12-01,4.489,9.857,-0.7120000000000001,14.13
2856,1988-01-01,3.454,8.863999999999997,-1.798,13.978
2857,1988-02-01,3.422,9.094,-2.031,14.064
2858,1988-03-01,5.931,11.817,0.3659999999999999,14.778
2859,1988-04-01,8.991999999999997,14.978,3.289,15.593
2860,1988-05-01,11.852,17.676000000000005,6.143000000000002,16.348
2861,1988-06-01,14.099,19.974,8.356,16.976000000000006
2862,1988-07-01,14.798,20.466,9.186,17.179000000000002
2863,1988-08-01,14.553,20.124,8.905,17.173000000000002
2864,1988-09-01,12.681,18.424000000000003,7.08,16.553
2865,1988-10-01,9.979,15.719,4.363,15.639
2866,1988-11-01,6.295,11.837,0.841,14.465
2867,1988-12-01,4.363,9.707,-0.8520000000000001,13.923
2868,1989-01-01,2.71,8.094999999999999,-2.5980000000000003,13.566
2869,1989-02-01,3.627,9.3,-1.924,13.978000000000002
2870,1989-03-01,5.792000000000001,11.628,0.1309999999999999,14.607
2871,1989-04-01,8.689,14.541,2.737,15.422
2872,1989-05-01,11.28,17.105,5.4940000000000015,16.121
2873,1989-06-01,13.447,19.25,7.871,16.725
2874,1989-07-01,14.612,20.361,8.988999999999997,17.150000000000002
2875,1989-08-01,14.135,19.987,8.594999999999999,17.051000000000002
2876,1989-09-01,12.403,18.198,6.675,16.5
2877,1989-10-01,9.76,15.473,4.1,15.597
2878,1989-11-01,6.178999999999999,11.718,0.7490000000000001,14.524
2879,1989-12-01,4.43,9.802,-0.8070000000000002,14.058
2880,1990-01-01,3.2430000000000003,8.556999999999999,-1.9390000000000005,13.890999999999998
2881,1990-02-01,3.643,9.225,-1.7950000000000002,14.143
2882,1990-03-01,6.73,12.658,1.0359999999999998,15.005
2883,1990-04-01,9.169,15.058,3.373,15.683
2884,1990-05-01,11.831,17.642000000000003,6.086,16.397000000000002
2885,1990-06-01,13.893,19.786,8.167,16.995
2886,1990-07-01,14.784,20.401,9.158,17.246000000000002
2887,1990-08-01,14.095,19.956,8.514,17.11
2888,1990-09-01,12.195,17.993000000000006,6.597,16.465
2889,1990-10-01,9.882,15.72,4.285,15.747
2890,1990-11-01,6.92,12.561,1.345,14.77
2891,1990-12-01,4.425,9.935,-0.9220000000000002,14.1
2892,1991-01-01,3.1950000000000003,8.506,-1.9070000000000005,13.859000000000002
2893,1991-02-01,4.0440000000000005,9.774,-1.499,14.201
2894,1991-03-01,5.574,11.411,-0.129,14.689
2895,1991-04-01,9.226,15.123,3.414,15.716
2896,1991-05-01,11.616,17.441000000000006,6.009,16.37
2897,1991-06-01,14.263,19.903,8.509,17.052
2898,1991-07-01,14.987,20.643,9.273,17.348
2899,1991-08-01,14.319,20.036,8.61,17.163
2900,1991-09-01,12.677,18.539,7.004,16.572
2901,1991-10-01,9.753,15.553,4.122,15.619000000000002
2902,1991-11-01,6.44,11.862,1.121,14.607
2903,1991-12-01,4.059,9.284,-1.061,13.98
2904,1992-01-01,3.579,8.914,-1.6550000000000002,13.961
2905,1992-02-01,3.931,9.491,-1.5950000000000002,14.181
2906,1992-03-01,5.952000000000001,11.692,0.2529999999999999,14.771
2907,1992-04-01,8.572000000000001,14.366,2.785,15.51
2908,1992-05-01,11.534999999999998,17.346,5.796,16.319000000000003
2909,1992-06-01,13.576,19.36,7.818,16.886000000000006
2910,1992-07-01,14.139,19.853,8.421,17.000999999999998
2911,1992-08-01,13.765999999999998,19.435,8.130999999999998,16.900000000000002
2912,1992-09-01,11.672,17.289,6.132000000000001,16.243
2913,1992-10-01,9.353,15.152,3.676,15.419
2914,1992-11-01,5.888999999999999,11.303,0.463,14.343
2915,1992-12-01,4.075,9.455,-1.0630000000000002,13.902
2916,1993-01-01,3.301,8.666,-1.9190000000000005,13.896
2917,1993-02-01,3.745,9.42,-1.7440000000000002,14.085
2918,1993-03-01,5.922999999999999,11.791,0.1409999999999999,14.725
2919,1993-04-01,8.69,14.585,2.823,15.482
2920,1993-05-01,11.475,17.289,5.674,16.230999999999998
2921,1993-06-01,13.518,19.292,7.767,16.859
2922,1993-07-01,14.595,20.228,8.947000000000001,17.155
2923,1993-08-01,13.835,19.584,8.228,16.926000000000002
2924,1993-09-01,11.93,17.639000000000006,6.287000000000001,16.381
2925,1993-10-01,9.614,15.294,3.987,15.543
2926,1993-11-01,5.738,11.091,0.3629999999999999,14.41
2927,1993-12-01,4.035,9.358,-1.139,13.904000000000002
2928,1994-01-01,3.024,8.336,-2.274,13.731
2929,1994-02-01,2.81,8.594,-2.768,13.773
2930,1994-03-01,5.731,11.662999999999998,-0.131,14.713
2931,1994-04-01,9.018,14.961,3.162,15.584
2932,1994-05-01,11.684,17.582,5.682,16.348
2933,1994-06-01,14.144,19.932,8.288,17.021
2934,1994-07-01,14.658,20.421,8.947000000000001,17.183
2935,1994-08-01,13.977,19.808,8.274,17.035999999999998
2936,1994-09-01,12.515999999999998,18.335,6.821000000000001,16.498
2937,1994-10-01,10.002,15.606,4.543,15.743
2938,1994-11-01,6.787999999999999,12.2,1.311,14.754
2939,1994-12-01,4.113,9.313,-1.102,14.036
2940,1995-01-01,3.54,8.895,-1.769,13.945
2941,1995-02-01,4.656000000000001,10.257,-0.8790000000000002,14.388
2942,1995-03-01,5.956,11.784,0.265,14.783
2943,1995-04-01,8.972000000000001,14.839,3.162,15.587
2944,1995-05-01,11.57,17.301000000000002,5.758000000000001,16.279
2945,1995-06-01,14.164,20.115,8.232000000000001,17.008000000000006
2946,1995-07-01,15.116,20.803,9.331,17.375
2947,1995-08-01,14.636,20.409,8.808,17.297
2948,1995-09-01,12.565,18.382,6.921,16.580000000000002
2949,1995-10-01,10.106,15.749,4.49,15.748
2950,1995-11-01,6.761,12.387,1.266,14.713
2951,1995-12-01,4.123,9.396,-1.143,13.951
2952,1996-01-01,2.862,8.350999999999999,-2.512,13.720999999999998
2953,1996-02-01,4.0120000000000005,9.769,-1.7620000000000002,14.207
2954,1996-03-01,5.524,11.411,-0.285,14.658
2955,1996-04-01,8.679,14.470999999999998,2.717,15.541
2956,1996-05-01,11.588,17.437,5.792000000000002,16.272000000000002
2957,1996-06-01,13.681,19.405,7.854,16.847
2958,1996-07-01,14.827,20.65,9.123,17.22
2959,1996-08-01,14.603,20.416,8.918,17.21
2960,1996-09-01,12.294,17.974,6.711,16.444000000000003
2961,1996-10-01,9.525,15.191,3.929,15.515999999999998
2962,1996-11-01,6.5470000000000015,11.952,1.178,14.607
2963,1996-12-01,4.325,9.82,-1.089,14.053
2964,1997-01-01,3.165,8.588,-2.1340000000000003,13.818
2965,1997-02-01,3.766,9.456,-1.885,14.178
2966,1997-03-01,6.0120000000000005,11.808,0.1899999999999999,14.873
2967,1997-04-01,8.891,14.817,2.967,15.634
2968,1997-05-01,11.593,17.378,5.8020000000000005,16.387999999999998
2969,1997-06-01,14.130999999999998,19.913,8.334,17.158
2970,1997-07-01,14.565,20.26,8.825,17.307000000000002
2971,1997-08-01,14.255999999999998,20.13,8.578999999999999,17.266000000000002
2972,1997-09-01,12.685,18.555000000000003,6.973,16.766000000000002
2973,1997-10-01,10.109,15.682,4.665,15.935
2974,1997-11-01,6.841,12.195,1.503,14.952
2975,1997-12-01,4.417,9.634,-0.7370000000000001,14.291
2976,1998-01-01,3.3520000000000003,8.555,-1.7760000000000002,14.063
2977,1998-02-01,4.8260000000000005,10.475,-0.7680000000000002,14.611
2978,1998-03-01,6.023,11.888,0.3009999999999999,14.958
2979,1998-04-01,9.358,15.255,3.439,15.884
2980,1998-05-01,12.291,18.182,6.372000000000001,16.671
2981,1998-06-01,14.521,20.404,8.777999999999999,17.289
2982,1998-07-01,15.34,20.972,9.715,17.609
2983,1998-08-01,14.874,20.505,9.344,17.491
2984,1998-09-01,12.672999999999998,18.336,7.152,16.657
2985,1998-10-01,9.941,15.505999999999998,4.45,15.768
2986,1998-11-01,6.404,11.872,1.039,14.697
2987,1998-12-01,4.6690000000000005,10.083,-0.6559999999999999,14.214
2988,1999-01-01,3.544,8.876999999999997,-1.7320000000000002,13.933
2989,1999-02-01,4.694,10.4,-0.957,14.367
2990,1999-03-01,5.53,11.4,-0.2739999999999999,14.675999999999998
2991,1999-04-01,8.838,14.807,2.931,15.572
2992,1999-05-01,11.706,17.613,5.824000000000002,16.298
2993,1999-06-01,14.031,19.831,8.205,16.957
2994,1999-07-01,14.853,20.578000000000003,9.24,17.218
2995,1999-08-01,14.348,20.158,8.696,17.1
2996,1999-09-01,12.723,18.472,7.109,16.605
2997,1999-10-01,9.997,15.583,4.4910000000000005,15.675
2998,1999-11-01,6.5920000000000005,12.121,1.107,14.673
2999,1999-12-01,4.565,9.953,-0.6920000000000001,14.13
3000,2000-01-01,2.95,8.349,-2.322,13.773
3001,2000-02-01,4.184,9.863,-1.371,14.265999999999998
3002,2000-03-01,6.218999999999999,12.204999999999998,0.3759999999999999,14.845999999999998
3003,2000-04-01,9.552,15.534,3.68,15.762
3004,2000-05-01,11.874,17.721,5.997000000000001,16.395
3005,2000-06-01,14.06,19.847,8.243,17.0
3006,2000-07-01,14.848,20.665,9.098,17.242
3007,2000-08-01,14.519,20.308,8.796,17.243000000000002
3008,2000-09-01,12.547,18.373,6.822,16.613
3009,2000-10-01,9.486,15.069,4.0,15.588
3010,2000-11-01,6.312,11.67,0.996,14.632
3011,2000-12-01,3.863,9.182,-1.3330000000000002,13.968
3012,2001-01-01,3.3360000000000003,8.827,-2.0780000000000003,13.936
3013,2001-02-01,3.72,9.486,-1.997,14.179
3014,2001-03-01,6.207999999999999,12.130999999999998,0.4109999999999999,14.982
3015,2001-04-01,9.245,15.174,3.234,15.808
3016,2001-05-01,12.271,18.185,6.3500000000000005,16.569000000000003
3017,2001-06-01,14.11,19.962,8.218,17.151
3018,2001-07-01,15.161,20.923,9.428,17.45
3019,2001-08-01,14.427,20.332,8.664,17.294
3020,2001-09-01,12.736,18.581000000000003,7.07,16.758
3021,2001-10-01,9.935,15.578,4.353,15.831
3022,2001-11-01,7.319,12.89,1.92,15.011
3023,2001-12-01,4.507,9.841,-0.685,14.241
3024,2002-01-01,4.026,9.459,-1.3219999999999998,14.258
3025,2002-02-01,4.704,10.435,-0.9480000000000002,14.505
3026,2002-03-01,6.772,12.775,0.8940000000000001,15.198
3027,2002-04-01,9.229,15.146,3.3080000000000003,15.818
3028,2002-05-01,12.248,18.157,6.199000000000002,16.605
3029,2002-06-01,14.084,19.912,8.184000000000001,17.110000000000007
3030,2002-07-01,15.354,21.199,9.409,17.487000000000002
3031,2002-08-01,14.56,20.444000000000003,8.806999999999997,17.328
3032,2002-09-01,12.95,18.785,7.16,16.799
3033,2002-10-01,9.988,15.599,4.484,15.859000000000002
3034,2002-11-01,6.892,12.48,1.389,14.856
3035,2002-12-01,4.038,9.357,-1.189,14.127
3036,2003-01-01,3.981,9.558,-1.481,14.207
3037,2003-02-01,4.085,9.749,-1.4800000000000002,14.359000000000002
3038,2003-03-01,6.047999999999999,11.972,0.215,14.973
3039,2003-04-01,9.154,15.033,3.209,15.774
3040,2003-05-01,12.153,18.118,6.207999999999999,16.567
3041,2003-06-01,14.017,19.77,8.222000000000001,17.104000000000006
3042,2003-07-01,14.983,20.757,9.223,17.423000000000002
3043,2003-08-01,14.691,20.48,8.974,17.402
3044,2003-09-01,12.911,18.692,7.221,16.839000000000002
3045,2003-10-01,10.424,16.115,4.74,15.997
3046,2003-11-01,6.727,12.203,1.347,14.838
3047,2003-12-01,5.132999999999999,10.545,-0.179,14.436
3048,2004-01-01,3.5250000000000004,8.901,-1.65,14.097
3049,2004-02-01,4.4990000000000006,10.171,-1.1820000000000002,14.488
3050,2004-03-01,6.321000000000001,12.275,0.3759999999999999,14.992
3051,2004-04-01,9.249,15.132,3.285,15.811
3052,2004-05-01,11.571,17.296000000000006,5.707000000000002,16.383
3053,2004-06-01,13.889,19.66,8.035,17.006
3054,2004-07-01,14.312,20.087,8.624,17.227
3055,2004-08-01,14.188,20.011,8.382,17.266000000000002
3056,2004-09-01,12.642,18.451,6.907,16.745
3057,2004-10-01,10.127,15.843,4.511,15.889
3058,2004-11-01,7.315,12.796,1.91,15.022
3059,2004-12-01,4.257,9.593,-0.9320000000000002,14.161
3060,2005-01-01,3.808,9.026,-1.3769999999999998,14.159
3061,2005-02-01,3.92,9.508,-1.5340000000000005,14.293
3062,2005-03-01,6.5440000000000005,12.316,0.8130000000000002,15.106
3063,2005-04-01,9.618,15.550999999999998,3.697,15.978
3064,2005-05-01,12.226,17.995,6.392,16.629
3065,2005-06-01,14.476,20.104,8.863,17.248
3066,2005-07-01,15.19,20.88,9.569,17.503
3067,2005-08-01,14.51,20.25,8.934,17.375
