,State,Country,Year,Yearly Average Temperature
49560,Pernambuco,Brazil,1995,26.223083333333335
49561,Primor'Ye,Russia,1995,3.2399166666666663
49562,Prince Edward Island,Canada,1995,5.590666666666667
49563,Pskov,Russia,1995,5.94125
49564,Puducherry,India,1995,27.800916666666666
49565,Punjab,India,1995,23.86266666666667
49566,Qinghai,China,1995,-1.8827499999999997
49567,Queensland,Australia,1995,23.71591666666667
49568,Rajasthan,India,1995,26.4105
49569,Rhode Island,United States,1995,9.748583333333334
49570,Rio De Janeiro,Brazil,1995,22.919083333333333
49571,Rio Grande Do Norte,Brazil,1995,27.604416666666665
49572,Rio Grande Do Sul,Brazil,1995,19.435
49573,Roraima,Brazil,1995,26.699916666666667
49574,Rostov,Russia,1995,10.426166666666667
49575,Ryazan',Russia,1995,6.470083333333332
49576,Sakha,Russia,1995,-10.81525
49577,Sakhalin,Russia,1995,1.5055833333333333
49578,Samara,Russia,1995,6.777666666666668
49579,Santa Catarina,Brazil,1995,19.14925
49580,Saratov,Russia,1995,7.979
49581,Saskatchewan,Canada,1995,-0.1965833333333332
49582,Sergipe,Brazil,1995,26.483
49583,Shaanxi,China,1995,11.274416666666667
49584,Shandong,China,1995,13.629583333333334
49585,Shanghai,China,1995,16.191083333333335
49586,Shanxi,China,1995,9.568
49587,Sichuan,China,1995,8.234
49588,Sikkim,India,1995,3.71875
49589,Smolensk,Russia,1995,5.994833333333333
49590,South Australia,Australia,1995,19.361
49591,South Carolina,United States,1995,17.40475
49592,South Dakota,United States,1995,7.3823333333333325
49593,Stavropol',Russia,1995,11.108416666666665
49594,Sverdlovsk,Russia,1995,3.2664999999999993
49595,Tambov,Russia,1995,7.201249999999999
49596,Tamil Nadu,India,1995,27.200916666666668
49597,Tasmania,Australia,1995,10.668333333333335
49598,Tatarstan,Russia,1995,5.762166666666666
49599,Taymyr,Russia,1995,-11.505
49600,Tennessee,United States,1995,14.41175
49601,Texas,United States,1995,18.609916666666667
49602,Tianjin,China,1995,12.326166666666667
49603,Tocantins,Brazil,1995,26.53108333333333
49604,Tomsk,Russia,1995,1.6559166666666665
49605,Tripura,India,1995,25.401916666666665
49606,Tula,Russia,1995,6.296499999999999
49607,Tuva,Russia,1995,-4.6735
49608,Tver',Russia,1995,5.3797500000000005
49609,Tyumen',Russia,1995,2.9775000000000005
49610,Udmurt,Russia,1995,4.492916666666667
49611,Ul'Yanovsk,Russia,1995,6.5065833333333325
49612,Ust Orda Buryat,Russia,1995,-0.711666666666666
49613,Utah,United States,1995,9.204583333333334
49614,Uttar Pradesh,India,1995,25.375833333333333
49615,Uttaranchal,India,1995,15.35525
49616,Vermont,United States,1995,6.326833333333333
49617,Victoria,Australia,1995,13.893083333333331
49618,Virginia,United States,1995,13.207916666666668
49619,Vladimir,Russia,1995,6.021166666666667
49620,Volgograd,Russia,1995,9.512583333333334
49621,Vologda,Russia,1995,3.926833333333334
49622,Voronezh,Russia,1995,8.299916666666666
49623,Washington,United States,1995,8.561166666666667
49624,West Bengal,India,1995,25.456916666666668
49625,West Virginia,United States,1995,11.286833333333334
49626,Western Australia,Australia,1995,22.545583333333337
49627,Wisconsin,United States,1995,6.4995
49628,Wyoming,United States,1995,5.5367500000000005
49629,Xinjiang Uygur,China,1995,5.71775
49630,Xizang,China,1995,-2.3212500000000005
49631,Yamal Nenets,Russia,1995,-4.1745833333333335
49632,Yaroslavl',Russia,1995,4.975083333333333
49633,Yevrey,Russia,1995,1.7760000000000005
49634,Yukon,Canada,1995,-5.956166666666667
49635,Yunnan,China,1995,15.931916666666666
49636,Zhejiang,China,1995,16.609833333333334
49637,Acre,Brazil,1996,26.263666666666666
49638,Adygey,Russia,1996,10.759333333333332
49639,Aga Buryat,Russia,1996,-1.2208333333333334
49640,Alabama,United States,1996,17.066083333333335
49641,Alagoas,Brazil,1996,25.566916666666668
49642,Alaska,United States,1996,-4.9125000000000005
49643,Alberta,Canada,1996,-1.5014999999999998
49644,Altay,Russia,1996,0.776166666666667
49645,Amazonas,Brazil,1996,26.745333333333335
49646,Amur,Russia,1996,-4.4919166666666674
49647,Andaman And Nicobar,India,1996,27.745416666666667
49648,Andhra Pradesh,India,1996,27.583166666666667
49649,Anhui,China,1996,15.463333333333333
49650,Arizona,United States,1996,16.665166666666668
49651,Arkansas,United States,1996,15.565083333333334
49652,Arkhangel'Sk,Russia,1996,-1.040416666666667
49653,Arunachal Pradesh,India,1996,14.358083333333333
49654,Assam,India,1996,22.438333333333333
49655,Astrakhan',Russia,1996,9.405666666666667
49656,Australian Capital Territory,Australia,1996,11.391333333333334
49657,Bahia,Brazil,1996,24.90275
49658,Bashkortostan,Russia,1996,1.7745
49659,Beijing,China,1996,9.567666666666666
49660,Belgorod,Russia,1996,6.275666666666667
49661,Bihar,India,1996,25.11975
49662,British Columbia,Canada,1996,-0.8723333333333332
49663,Bryansk,Russia,1996,5.649249999999999
49664,Buryat,Russia,1996,-5.5959166666666675
49665,California,United States,1996,15.445749999999999
49666,Chandigarh,India,1996,13.740333333333334
49667,Chechnya,Russia,1996,9.254166666666666
49668,Chelyabinsk,Russia,1996,1.4822499999999998
49669,Chhattisgarh,India,1996,26.236666666666668
49670,Chita,Russia,1996,-5.100583333333334
49671,Chongqing,China,1996,15.553833333333332
49672,Chukot,Russia,1996,-8.85075
49673,Chuvash,Russia,1996,3.7074166666666666
49674,City Of St. Petersburg,Russia,1996,3.9717499999999997
49675,Colorado,United States,1996,7.524000000000001
49676,Connecticut,United States,1996,9.3675
49677,Dadra And Nagar Haveli,India,1996,25.668583333333334
49678,Dagestan,Russia,1996,10.776333333333334
49679,Daman And Diu,India,1996,26.87466666666667
49680,Delaware,United States,1996,11.957500000000001
49681,Delhi,India,1996,25.54641666666667
49682,District Of Columbia,United States,1996,11.847166666666666
49683,Distrito Federal,Brazil,1996,22.498500000000003
49684,Evenk,Russia,1996,-10.121333333333334
49685,Florida,United States,1996,21.548083333333334
49686,Fujian,China,1996,18.879250000000003
49687,Gansu,China,1996,5.57075
49688,Georgia (State),United States,1996,17.485666666666667
49689,Goa,India,1996,26.387
49690,Gorno Altay,Russia,1996,-4.147166666666667
49691,Guangdong,China,1996,21.094416666666667
49692,Guangxi,China,1996,19.792166666666667
49693,Guizhou,China,1996,15.029333333333334
49694,Gujarat,India,1996,26.87216666666667
49695,Hainan,China,1996,24.452333333333332
49696,Haryana,India,1996,24.598583333333334
49697,Hawaii,United States,1996,23.383416666666665
49698,Hebei,China,1996,9.578833333333334
49699,Heilongjiang,China,1996,1.726
49700,Henan,China,1996,14.029083333333332
49701,Himachal Pradesh,India,1996,9.449
49702,Hubei,China,1996,15.520000000000001
49703,Hunan,China,1996,16.605666666666668
49704,Idaho,United States,1996,5.73875
49705,Illinois,United States,1996,10.387
49706,Indiana,United States,1996,10.534583333333334
49707,Ingush,Russia,1996,8.390583333333334
49708,Iowa,United States,1996,7.8765
49709,Irkutsk,Russia,1996,-5.229500000000001
49710,Ivanovo,Russia,1996,3.8478333333333334
49711,Jammu And Kashmir,India,1996,3.4476666666666667
49712,Jharkhand,India,1996,25.523083333333332
49713,Jiangsu,China,1996,15.044333333333334
49714,Jiangxi,China,1996,17.59925
49715,Jilin,China,1996,4.869916666666667
49716,Kabardin Balkar,Russia,1996,8.2145
49717,Kaliningrad,Russia,1996,5.950500000000001
49718,Kalmyk,Russia,1996,9.860333333333333
49719,Kaluga,Russia,1996,4.777083333333334
49720,Kamchatka,Russia,1996,-0.1620833333333335
49721,Kansas,United States,1996,11.978333333333332
49722,Karachay Cherkess,Russia,1996,9.12025
49723,Karelia,Russia,1996,1.6376666666666668
49724,Karnataka,India,1996,26.237166666666667
49725,Kemerovo,Russia,1996,-0.7233333333333337
49726,Kentucky,United States,1996,12.743333333333332
49727,Kerala,India,1996,26.87091666666667
49728,Khabarovsk,Russia,1996,-5.3655
49729,Khakass,Russia,1996,-2.458416666666667
49730,Khanty Mansiy,Russia,1996,-2.2670833333333333
49731,Kirov,Russia,1996,1.994416666666667
49732,Komi,Russia,1996,-1.0486666666666669
49733,Komi Permyak,Russia,1996,1.1762499999999998
49734,Koryak,Russia,1996,-3.435416666666667
49735,Kostroma,Russia,1996,2.6224166666666666
49736,Krasnodar,Russia,1996,10.961333333333334
49737,Krasnoyarsk,Russia,1996,-4.152666666666667
49738,Kurgan,Russia,1996,1.3813333333333324
49739,Kursk,Russia,1996,5.668916666666667
49740,Leningrad,Russia,1996,3.4140833333333336
49741,Liaoning,China,1996,8.10275
49742,Lipetsk,Russia,1996,5.130833333333334
49743,Louisiana,United States,1996,19.301666666666666
49744,Madhya Pradesh,India,1996,25.89791666666667
49745,Maga Buryatdan,Russia,1996,-9.683750000000002
49746,Maharashtra,India,1996,26.662499999999998
49747,Maine,United States,1996,5.15525
49748,Manipur,India,1996,21.72525
49749,Manitoba,Canada,1996,-3.2488333333333337
49750,Mariy El,Russia,1996,3.1149166666666663
49751,Maryland,United States,1996,12.092333333333334
49752,Massachusetts,United States,1996,8.167833333333334
49753,Mato Grosso,Brazil,1996,25.95358333333333
49754,Mato Grosso Do Sul,Brazil,1996,23.821833333333334
49755,Meghalaya,India,1996,24.061166666666665
49756,Michigan,United States,1996,6.228750000000001
49757,Minas Gerais,Brazil,1996,22.53425
49758,Minnesota,United States,1996,3.467
49759,Mississippi,United States,1996,17.6775
49760,Missouri,United States,1996,11.924916666666666
49761,Mizoram,India,1996,23.872083333333332
49762,Montana,United States,1996,4.1225
49763,Mordovia,Russia,1996,4.1209999999999996
49764,Moscow City,Russia,1996,4.551916666666667
49765,Moskva,Russia,1996,4.504166666666666
49766,Murmansk,Russia,1996,-0.3053333333333333
49767,Nagaland,India,1996,21.948916666666666
49768,Nebraska,United States,1996,8.340083333333334
49769,Nei Mongol,China,1996,3.7765
49770,Nenets,Russia,1996,-2.8440833333333337
49771,Nevada,United States,1996,10.862333333333334
49772,New Brunswick,Canada,1996,4.6723333333333334
49773,New Hampshire,United States,1996,6.320250000000001
49774,New Jersey,United States,1996,10.805833333333332
49775,New Mexico,United States,1996,12.838416666666667
49776,New South Wales,Australia,1996,17.283583333333333
49777,New York,United States,1996,7.5945833333333335
49778,Newfoundland And Labrador,Canada,1996,-0.3354166666666669
49779,Ningxia Hui,China,1996,7.738166666666667
49780,Nizhegorod,Russia,1996,3.775583333333333
49781,North Carolina,United States,1996,14.728166666666667
49782,North Dakota,United States,1996,2.81225
49783,North Ossetia,Russia,1996,7.553750000000001
49784,Northern Territory,Australia,1996,25.766499999999997
49785,Northwest Territories,Canada,1996,-9.008833333333333
49786,Nova Scotia,Canada,1996,6.480083333333333
49787,Novgorod,Russia,1996,3.8332499999999996
49788,Novosibirsk,Russia,1996,-0.3338333333333335
49789,Nunavut,Canada,1996,-12.474583333333333
49790,Ohio,United States,1996,10.149666666666667
49791,Oklahoma,United States,1996,15.404916666666667
49792,Omsk,Russia,1996,-0.40999999999999953
49793,Ontario,Canada,1996,-0.0896666666666673
49794,Oregon,United States,1996,8.723
49795,Orel,Russia,1996,5.117833333333333
49796,Orenburg,Russia,1996,3.064333333333334
49797,Orissa,India,1996,26.480583333333332
49798,Pennsylvania,United States,1996,9.217416666666667
49799,Penza,Russia,1996,4.3254166666666665
49800,Perm',Russia,1996,0.7043333333333331
49801,Pernambuco,Brazil,1996,26.113833333333332
49802,Primor'Ye,Russia,1996,2.2575
49803,Prince Edward Island,Canada,1996,5.89875
49804,Pskov,Russia,1996,4.4807500000000005
49805,Puducherry,India,1996,27.75
49806,Punjab,India,1996,23.591083333333334
49807,Qinghai,China,1996,-1.5048333333333332
49808,Queensland,Australia,1996,23.6865
49809,Rajasthan,India,1996,26.159833333333335
49810,Rhode Island,United States,1996,9.332916666666668
49811,Rio De Janeiro,Brazil,1996,22.409750000000003
49812,Rio Grande Do Norte,Brazil,1996,27.7255
49813,Rio Grande Do Sul,Brazil,1996,19.216083333333334
49814,Roraima,Brazil,1996,26.381833333333333
49815,Rostov,Russia,1996,8.549083333333334
49816,Ryazan',Russia,1996,4.568833333333333
49817,Sakha,Russia,1996,-12.435333333333332
49818,Sakhalin,Russia,1996,0.39899999999999985
49819,Samara,Russia,1996,3.6626666666666665
49820,Santa Catarina,Brazil,1996,18.775666666666666
49821,Saratov,Russia,1996,5.09525
49822,Saskatchewan,Canada,1996,-1.6714999999999993
49823,Sergipe,Brazil,1996,26.273750000000003
49824,Shaanxi,China,1996,10.579083333333333
49825,Shandong,China,1996,13.183250000000001
49826,Shanghai,China,1996,16.075166666666664
49827,Shanxi,China,1996,9.016250000000001
49828,Sichuan,China,1996,8.09175
49829,Sikkim,India,1996,3.6988333333333334
49830,Smolensk,Russia,1996,4.781166666666667
49831,South Australia,Australia,1996,19.642916666666668
49832,South Carolina,United States,1996,16.993166666666667
49833,South Dakota,United States,1996,5.746083333333334
49834,Stavropol',Russia,1996,9.830250000000001
49835,Sverdlovsk,Russia,1996,0.8341666666666665
49836,Tambov,Russia,1996,4.98425
49837,Tamil Nadu,India,1996,27.130166666666668
49838,Tasmania,Australia,1996,10.695500000000001
49839,Tatarstan,Russia,1996,2.9896666666666665
49840,Taymyr,Russia,1996,-13.146416666666667
49841,Tennessee,United States,1996,13.916833333333335
49842,Texas,United States,1996,18.696916666666667
49843,Tianjin,China,1996,11.830166666666665
49844,Tocantins,Brazil,1996,26.598083333333335
49845,Tomsk,Russia,1996,-1.877416666666667
49846,Tripura,India,1996,25.35525
49847,Tula,Russia,1996,4.6602500000000004
49848,Tuva,Russia,1996,-5.9751666666666665
49849,Tver',Russia,1996,4.028666666666667
49850,Tyumen',Russia,1996,-0.1237499999999998
49851,Udmurt,Russia,1996,2.081166666666667
49852,Ul'Yanovsk,Russia,1996,3.5888333333333335
49853,Ust Orda Buryat,Russia,1996,-2.692
49854,Utah,United States,1996,9.450333333333333
49855,Uttar Pradesh,India,1996,25.193250000000003
49856,Uttaranchal,India,1996,15.211416666666667
49857,Vermont,United States,1996,6.103333333333333
49858,Victoria,Australia,1996,13.751416666666666
49859,Virginia,United States,1996,12.703000000000001
49860,Vladimir,Russia,1996,4.322916666666667
49861,Volgograd,Russia,1996,6.850916666666667
49862,Vologda,Russia,1996,2.20825
49863,Voronezh,Russia,1996,6.093166666666666
49864,Washington,United States,1996,7.507666666666666
49865,West Bengal,India,1996,25.51025
49866,West Virginia,United States,1996,10.841416666666667
49867,Western Australia,Australia,1996,23.364333333333335
49868,Wisconsin,United States,1996,5.240166666666667
49869,Wyoming,United States,1996,5.179583333333333
49870,Xinjiang Uygur,China,1996,5.432250000000001
49871,Xizang,China,1996,-2.0889166666666665
49872,Yamal Nenets,Russia,1996,-6.205333333333333
49873,Yaroslavl',Russia,1996,3.345166666666666
49874,Yevrey,Russia,1996,0.6670000000000001
49875,Yukon,Canada,1996,-8.310166666666667
49876,Yunnan,China,1996,15.855333333333334
49877,Zhejiang,China,1996,16.672166666666666
49878,Acre,Brazil,1997,26.589
49879,Adygey,Russia,1997,9.937416666666667
49880,Aga Buryat,Russia,1997,-0.7615833333333343
49881,Alabama,United States,1997,17.253666666666668
49882,Alagoas,Brazil,1997,25.501666666666665
49883,Alaska,United States,1997,-3.2998333333333325
49884,Alberta,Canada,1997,1.2850000000000001
49885,Altay,Russia,1997,3.6917499999999994
49886,Amazonas,Brazil,1997,26.947916666666668
49887,Amur,Russia,1997,-3.8932499999999997
49888,Andaman And Nicobar,India,1997,27.797
49889,Andhra Pradesh,India,1997,27.68625
49890,Anhui,China,1997,16.114
49891,Arizona,United States,1997,15.953666666666665
49892,Arkansas,United States,1997,15.621416666666669
49893,Arkhangel'Sk,Russia,1997,-2.2052499999999995
49894,Arunachal Pradesh,India,1997,13.538083333333333
49895,Assam,India,1997,21.742
49896,Astrakhan',Russia,1997,9.448916666666667
49897,Australian Capital Territory,Australia,1997,12.230583333333334
49898,Bahia,Brazil,1997,24.571250000000003
49899,Bashkortostan,Russia,1997,2.7289166666666667
49900,Beijing,China,1997,10.390166666666666
49901,Belgorod,Russia,1997,6.36225
49902,Bihar,India,1997,24.63666666666667
49903,British Columbia,Canada,1997,1.4676666666666665
49904,Bryansk,Russia,1997,5.8239166666666655
49905,Buryat,Russia,1997,-4.595
49906,California,United States,1997,15.2005
49907,Chandigarh,India,1997,13.17125
49908,Chechnya,Russia,1997,8.896083333333333
49909,Chelyabinsk,Russia,1997,2.795166666666667
49910,Chhattisgarh,India,1997,25.907333333333337
49911,Chita,Russia,1997,-4.60425
49912,Chongqing,China,1997,16.25041666666667
49913,Chukot,Russia,1997,-9.812083333333334
49914,Chuvash,Russia,1997,3.7393333333333345
49915,City Of St. Petersburg,Russia,1997,4.648416666666667
49916,Colorado,United States,1997,7.048166666666667
49917,Connecticut,United States,1997,9.587166666666667
49918,Dadra And Nagar Haveli,India,1997,25.39916666666667
49919,Dagestan,Russia,1997,10.457916666666668
49920,Daman And Diu,India,1997,26.658666666666665
49921,Delaware,United States,1997,12.441416666666667
49922,Delhi,India,1997,24.708166666666667
49923,District Of Columbia,United States,1997,12.357416666666667
49924,Distrito Federal,Brazil,1997,22.292083333333334
49925,Evenk,Russia,1997,-8.772916666666667
49926,Florida,United States,1997,22.26075
49927,Fujian,China,1997,19.1345
49928,Gansu,China,1997,6.296083333333333
49929,Georgia (State),United States,1997,17.806916666666666
49930,Goa,India,1997,26.49525
49931,Gorno Altay,Russia,1997,-1.8708333333333338
49932,Guangdong,China,1997,21.34325
49933,Guangxi,China,1997,20.187
49934,Guizhou,China,1997,15.358166666666667
49935,Gujarat,India,1997,26.403916666666664
49936,Hainan,China,1997,24.775500000000005
49937,Haryana,India,1997,23.8085
49938,Hawaii,United States,1997,23.173416666666668
49939,Hebei,China,1997,10.4345
49940,Heilongjiang,China,1997,2.3285
49941,Henan,China,1997,14.879249999999999
49942,Himachal Pradesh,India,1997,8.978833333333334
49943,Hubei,China,1997,16.260166666666667
49944,Hunan,China,1997,16.942916666666665
49945,Idaho,United States,1997,5.815416666666667
49946,Illinois,United States,1997,10.899083333333335
49947,Indiana,United States,1997,10.813250000000002
49948,Ingush,Russia,1997,8.011833333333334
49949,Iowa,United States,1997,8.997583333333333
49950,Irkutsk,Russia,1997,-3.586666666666666
49951,Ivanovo,Russia,1997,3.6341666666666654
49952,Jammu And Kashmir,India,1997,3.3939166666666662
49953,Jharkhand,India,1997,25.213250000000002
49954,Jiangsu,China,1997,15.696666666666667
49955,Jiangxi,China,1997,17.875666666666667
49956,Jilin,China,1997,5.4504166666666665
49957,Kabardin Balkar,Russia,1997,7.794666666666667
49958,Kaliningrad,Russia,1997,7.360833333333333
49959,Kalmyk,Russia,1997,9.775083333333333
49960,Kaluga,Russia,1997,4.881083333333334
49961,Kamchatka,Russia,1997,-0.5593333333333331
49962,Kansas,United States,1997,12.327916666666667
49963,Karachay Cherkess,Russia,1997,8.52475
49964,Karelia,Russia,1997,1.4955833333333335
49965,Karnataka,India,1997,26.367500000000003
49966,Kemerovo,Russia,1997,1.9711666666666667
49967,Kentucky,United States,1997,12.877083333333333
49968,Kerala,India,1997,27.16825
49969,Khabarovsk,Russia,1997,-4.663916666666667
49970,Khakass,Russia,1997,0.07333333333333354
49971,Khanty Mansiy,Russia,1997,-2.5643333333333334
49972,Kirov,Russia,1997,1.6234166666666665
49973,Komi,Russia,1997,-2.861333333333333
49974,Komi Permyak,Russia,1997,0.5604166666666669
49975,Koryak,Russia,1997,-4.305833333333333
49976,Kostroma,Russia,1997,2.3539166666666667
49977,Krasnodar,Russia,1997,10.235
49978,Krasnoyarsk,Russia,1997,-2.135666666666667
49979,Kurgan,Russia,1997,2.7077500000000003
49980,Kursk,Russia,1997,5.81225
49981,Leningrad,Russia,1997,3.81775
49982,Liaoning,China,1997,8.748333333333333
49983,Lipetsk,Russia,1997,5.334333333333333
49984,Louisiana,United States,1997,19.22125
49985,Madhya Pradesh,India,1997,25.201999999999998
49986,Maga Buryatdan,Russia,1997,-9.677000000000001
49987,Maharashtra,India,1997,26.324166666666667
49988,Maine,United States,1997,4.5690833333333325
49989,Manipur,India,1997,21.138749999999998
49990,Manitoba,Canada,1997,-1.901083333333333
49991,Mariy El,Russia,1997,2.946583333333333
49992,Maryland,United States,1997,12.564
49993,Massachusetts,United States,1997,8.164333333333333
49994,Mato Grosso,Brazil,1997,26.399583333333336
49995,Mato Grosso Do Sul,Brazil,1997,24.486250000000002
49996,Meghalaya,India,1997,23.385916666666663
49997,Michigan,United States,1997,6.814416666666666
49998,Minas Gerais,Brazil,1997,22.602416666666667
49999,Minnesota,United States,1997,5.101916666666667
50000,Mississippi,United States,1997,17.662833333333335
50001,Missouri,United States,1997,12.394
50002,Mizoram,India,1997,23.360249999999997
50003,Montana,United States,1997,5.805666666666667
50004,Mordovia,Russia,1997,4.246166666666667
50005,Moscow City,Russia,1997,4.55675
50006,Moskva,Russia,1997,4.503500000000002
50007,Murmansk,Russia,1997,-0.8719166666666663
50008,Nagaland,India,1997,21.294416666666667
50009,Nebraska,United States,1997,9.49925
50010,Nei Mongol,China,1997,4.713916666666666
50011,Nenets,Russia,1997,-5.2017500000000005
50012,Nevada,United States,1997,10.327833333333333
50013,New Brunswick,Canada,1997,3.6657500000000005
50014,New Hampshire,United States,1997,5.980666666666667
50015,New Jersey,United States,1997,11.138083333333334
50016,New Mexico,United States,1997,11.874
50017,New South Wales,Australia,1997,17.97308333333333
50018,New York,United States,1997,7.53
50019,Newfoundland And Labrador,Canada,1997,-1.6069166666666665
50020,Ningxia Hui,China,1997,8.757083333333334
50021,Nizhegorod,Russia,1997,3.6005833333333332
50022,North Carolina,United States,1997,14.944583333333334
50023,North Dakota,United States,1997,5.0977500000000004
50024,North Ossetia,Russia,1997,7.1392500000000005
50025,Northern Territory,Australia,1997,25.080583333333333
50026,Northwest Territories,Canada,1997,-8.0445
50027,Nova Scotia,Canada,1997,5.71075
50028,Novgorod,Russia,1997,4.198
50029,Novosibirsk,Russia,1997,2.083666666666667
50030,Nunavut,Canada,1997,-12.97775
50031,Ohio,United States,1997,10.365166666666667
50032,Oklahoma,United States,1997,15.253166666666667
50033,Omsk,Russia,1997,1.6633333333333333
50034,Ontario,Canada,1997,0.5055833333333334
50035,Oregon,United States,1997,8.838833333333334
50036,Orel,Russia,1997,5.312333333333333
50037,Orenburg,Russia,1997,4.293083333333334
50038,Orissa,India,1997,26.316166666666664
50039,Pennsylvania,United States,1997,9.402333333333333
50040,Penza,Russia,1997,4.632833333333333
50041,Perm',Russia,1997,0.300833333333333
50042,Pernambuco,Brazil,1997,26.054833333333335
50043,Primor'Ye,Russia,1997,2.8831666666666664
50044,Prince Edward Island,Canada,1997,4.865166666666667
50045,Pskov,Russia,1997,5.198416666666667
50046,Puducherry,India,1997,28.053
50047,Punjab,India,1997,22.955166666666667
50048,Qinghai,China,1997,-1.9735000000000003
50049,Queensland,Australia,1997,23.393
50050,Rajasthan,India,1997,25.351583333333334
50051,Rhode Island,United States,1997,9.544500000000001
50052,Rio De Janeiro,Brazil,1997,22.78825
50053,Rio Grande Do Norte,Brazil,1997,27.724833333333333
50054,Rio Grande Do Sul,Brazil,1997,19.77775
50055,Roraima,Brazil,1997,26.685000000000002
50056,Rostov,Russia,1997,8.33725
50057,Ryazan',Russia,1997,4.667249999999999
50058,Sakha,Russia,1997,-11.522
50059,Sakhalin,Russia,1997,1.0678333333333334
50060,Samara,Russia,1997,4.243083333333334
50061,Santa Catarina,Brazil,1997,19.2475
50062,Saratov,Russia,1997,5.6025
50063,Saskatchewan,Canada,1997,0.8063333333333333
50064,Sergipe,Brazil,1997,26.183916666666665
50065,Shaanxi,China,1997,11.673333333333334
50066,Shandong,China,1997,13.95725
50067,Shanghai,China,1997,16.639666666666667
50068,Shanxi,China,1997,10.072583333333332
50069,Sichuan,China,1997,7.973583333333333
50070,Sikkim,India,1997,2.888833333333333
50071,Smolensk,Russia,1997,4.933666666666666
50072,South Australia,Australia,1997,19.776833333333332
50073,South Carolina,United States,1997,17.225916666666667
50074,South Dakota,United States,1997,7.4785
50075,Stavropol',Russia,1997,9.476
50076,Sverdlovsk,Russia,1997,0.5024166666666664
50077,Tambov,Russia,1997,5.2363333333333335
50078,Tamil Nadu,India,1997,27.456916666666668
50079,Tasmania,Australia,1997,11.226999999999999
50080,Tatarstan,Russia,1997,3.242166666666666
50081,Taymyr,Russia,1997,-12.38391666666667
50082,Tennessee,United States,1997,14.064750000000002
50083,Texas,United States,1997,17.900833333333335
50084,Tianjin,China,1997,12.5935
50085,Tocantins,Brazil,1997,26.524
50086,Tomsk,Russia,1997,-0.0959999999999998
50087,Tripura,India,1997,24.769666666666666
50088,Tula,Russia,1997,4.821333333333334
50089,Tuva,Russia,1997,-4.163
50090,Tver',Russia,1997,4.132083333333333
50091,Tyumen',Russia,1997,0.9127499999999996
50092,Udmurt,Russia,1997,2.016666666666667
50093,Ul'Yanovsk,Russia,1997,4.050166666666667
50094,Ust Orda Buryat,Russia,1997,-0.993416666666667
50095,Utah,United States,1997,8.702250000000001
50096,Uttar Pradesh,India,1997,24.53825
50097,Uttaranchal,India,1997,14.461666666666666
50098,Vermont,United States,1997,5.711833333333334
50099,Victoria,Australia,1997,14.590833333333334
50100,Virginia,United States,1997,13.005916666666666
50101,Vladimir,Russia,1997,4.232749999999999
50102,Volgograd,Russia,1997,7.173333333333333
50103,Vologda,Russia,1997,1.954416666666667
50104,Voronezh,Russia,1997,6.346
50105,Washington,United States,1997,8.368666666666668
50106,West Bengal,India,1997,25.052666666666667
50107,West Virginia,United States,1997,11.047333333333334
50108,Western Australia,Australia,1997,22.833333333333332
50109,Wisconsin,United States,1997,6.384
50110,Wyoming,United States,1997,5.321666666666666
50111,Xinjiang Uygur,China,1997,6.5809999999999995
50112,Xizang,China,1997,-3.011416666666667
50113,Yamal Nenets,Russia,1997,-6.879333333333332
50114,Yaroslavl',Russia,1997,3.2423333333333333
50115,Yevrey,Russia,1997,1.3485000000000003
50116,Yukon,Canada,1997,-5.6995000000000005
50117,Yunnan,China,1997,15.648916666666667
50118,Zhejiang,China,1997,17.102833333333333
50119,Acre,Brazil,1998,26.809
50120,Adygey,Russia,1998,11.480916666666667
50121,Aga Buryat,Russia,1998,-0.48558333333333303
50122,Alabama,United States,1998,18.786833333333334
50123,Alagoas,Brazil,1998,26.286583333333336
50124,Alaska,United States,1998,-3.063
50125,Alberta,Canada,1998,2.1734166666666668
50126,Altay,Russia,1998,2.0064166666666665
50127,Amazonas,Brazil,1998,27.189000000000004
50128,Amur,Russia,1998,-3.9294999999999995
50129,Andaman And Nicobar,India,1998,28.275499999999997
50130,Andhra Pradesh,India,1998,28.0665
50131,Anhui,China,1998,16.71258333333333
50132,Arizona,United States,1998,15.258083333333333
50133,Arkansas,United States,1998,17.487916666666667
50134,Arkhangel'Sk,Russia,1998,-2.890416666666667
50135,Arunachal Pradesh,India,1998,14.596499999999999
50136,Assam,India,1998,22.644833333333334
50137,Astrakhan',Russia,1998,10.098416666666667
50138,Australian Capital Territory,Australia,1998,12.558916666666667
50139,Bahia,Brazil,1998,25.69016666666667
50140,Bashkortostan,Russia,1998,2.829416666666667
50141,Beijing,China,1998,10.897166666666665
50142,Belgorod,Russia,1998,7.064916666666666
50143,Bihar,India,1998,25.244833333333332
50144,British Columbia,Canada,1998,1.9349166666666668
50145,Bryansk,Russia,1998,6.053
50146,Buryat,Russia,1998,-4.599583333333333
50147,California,United States,1998,13.905583333333333
50148,Chandigarh,India,1998,14.11475
50149,Chechnya,Russia,1998,10.088500000000002
50150,Chelyabinsk,Russia,1998,2.6973333333333334
50151,Chhattisgarh,India,1998,26.339250000000003
50152,Chita,Russia,1998,-4.1193333333333335
50153,Chongqing,China,1998,16.932666666666666
50154,Chukot,Russia,1998,-11.500666666666667
