Country,Year,Yearly Average Temperature
Dominica,2005,27.31925
Dominican Republic,2005,26.52116666666667
Ecuador,2005,22.5295
Egypt,2005,23.52025
El Salvador,2005,25.622833333333332
Equatorial Guinea,2005,25.62391666666667
Eritrea,2005,27.69
Estonia,2005,6.001416666666667
Ethiopia,2005,23.89691666666667
Europe,2005,8.801333333333334
Falkland Islands (Islas Malvinas),2005,6.601916666666667
Faroe Islands,2005,7.319166666666667
Federated States Of Micronesia,2005,27.59875
Fiji,2005,25.643416666666667
Finland,2005,3.2302500000000003
France,2005,13.694250000000002
France (Europe),2005,11.229083333333334
French Guiana,2005,27.198916666666666
French Polynesia,2005,26.85291666666667
French Southern And Antarctic Lands,2005,5.456083333333333
Gabon,2005,24.965416666666666
Gambia,2005,28.605
Gaza Strip,2005,19.98025
Georgia,2005,9.4135
Germany,2005,9.128416666666666
Ghana,2005,27.601166666666668
Greece,2005,15.175333333333334
Greenland,2005,-16.15125
Grenada,2005,27.908
Guadeloupe,2005,27.509083333333333
Guam,2005,27.465666666666667
Guatemala,2005,23.94825
Guernsey,2005,12.050083333333333
Guinea,2005,26.50725
Guinea Bissau,2005,27.959000000000003
Guyana,2005,27.06833333333333
Haiti,2005,27.180583333333335
Heard Island And Mcdonald Islands,2005,2.9121666666666663
Honduras,2005,25.626416666666668
Hong Kong,2005,23.056916666666666
Hungary,2005,9.942583333333333
Iceland,2005,2.2003333333333335
India,2005,24.495416666666667
Indonesia,2005,26.45375
Iran,2005,18.80666666666667
Iraq,2005,22.696083333333334
Ireland,2005,10.575750000000001
Isle Of Man,2005,10.576333333333332
Israel,2005,20.43775
Italy,2005,13.028583333333332
Jamaica,2005,26.834999999999997
Japan,2005,12.555916666666667
Jersey,2005,12.050083333333333
Jordan,2005,20.137416666666667
Kazakhstan,2005,6.998833333333334
Kenya,2005,25.133666666666667
Kingman Reef,2005,28.164083333333334
Kiribati,2005,27.814083333333333
Kuwait,2005,25.987916666666667
Kyrgyzstan,2005,4.518083333333333
Laos,2005,24.31775
Latvia,2005,6.3745
Lebanon,2005,18.39275
Lesotho,2005,14.576500000000001
Liberia,2005,26.290916666666664
Libya,2005,23.256666666666664
Liechtenstein,2005,5.013
Lithuania,2005,6.920999999999999
Luxembourg,2005,10.308083333333332
Macau,2005,22.805666666666667
Macedonia,2005,10.55
Madagascar,2005,23.62183333333333
Malawi,2005,22.81116666666667
Malaysia,2005,26.649583333333336
Mali,2005,29.52625
Malta,2005,18.875083333333333
Martinique,2005,27.31925
Mauritania,2005,28.75225
Mauritius,2005,24.155916666666666
Mayotte,2005,27.266000000000002
Mexico,2005,21.4135
Moldova,2005,9.842666666666668
Monaco,2005,9.518416666666667
Mongolia,2005,-0.13983333333333312
Montenegro,2005,10.12575
Montserrat,2005,27.55525
Morocco,2005,18.580750000000002
Mozambique,2005,24.83375
Namibia,2005,21.473916666666668
Nepal,2005,15.616166666666667
Netherlands,2005,10.823666666666666
Netherlands (Europe),2005,10.438333333333334
New Caledonia,2005,23.360500000000002
New Zealand,2005,11.375416666666666
Nicaragua,2005,26.8385
Niger,2005,28.636416666666673
Nigeria,2005,27.72458333333333
Niue,2005,25.6995
North America,2005,3.649833333333333
North Korea,2005,7.3084999999999996
Northern Mariana Islands,2005,27.465666666666667
Norway,2005,1.8073333333333332
Oceania,2005,22.680166666666665
Oman,2005,28.07375
Pakistan,2005,21.27241666666667
Palau,2005,27.71875
Palestina,2005,23.754666666666665
Palmyra Atoll,2005,28.1955
Panama,2005,27.084999999999997
Papua New Guinea,2005,25.03375
Paraguay,2005,23.820083333333333
Peru,2005,20.45058333333333
Philippines,2005,27.144333333333336
Poland,2005,8.4185
Portugal,2005,15.536916666666668
Puerto Rico,2005,26.429666666666666
Qatar,2005,28.01308333333333
Reunion,2005,23.909833333333335
Romania,2005,9.123166666666666
Russia,2005,-3.4980833333333337
Rwanda,2005,20.432583333333334
Saint Barthélemy,2005,27.732333333333333
Saint Kitts And Nevis,2005,26.99491666666667
Saint Lucia,2005,27.858666666666668
Saint Martin,2005,27.732333333333333
Saint Pierre And Miquelon,2005,5.753666666666667
Saint Vincent And The Grenadines,2005,27.981916666666667
Samoa,2005,27.124333333333336
San Marino,2005,13.948666666666668
Sao Tome And Principe,2005,26.409583333333334
Saudi Arabia,2005,26.495500000000003
Senegal,2005,28.955083333333334
Serbia,2005,9.922583333333334
Seychelles,2005,27.468416666666666
Sierra Leone,2005,27.028583333333334
Singapore,2005,27.493583333333333
Sint Maarten,2005,27.732333333333333
Slovakia,2005,7.936916666666666
Slovenia,2005,9.795083333333332
Solomon Islands,2005,27.383333333333336
Somalia,2005,27.83241666666667
South Africa,2005,18.217916666666667
South America,2005,22.67141666666667
South Georgia And The South Sandwich Isla,2005,2.030416666666667
South Korea,2005,12.356666666666667
Spain,2005,14.303583333333334
Sri Lanka,2005,27.723833333333335
Sudan,2005,28.032833333333333
Suriname,2005,27.48391666666667
Svalbard And Jan Mayen,2005,-5.1705
Swaziland,2005,19.97575
Sweden,2005,4.000166666666667
Switzerland,2005,7.573916666666666
Syria,2005,18.74191666666667
Taiwan,2005,22.529083333333332
Tajikistan,2005,5.1845
Tanzania,2005,23.723416666666665
Thailand,2005,26.833166666666667
Timor Leste,2005,26.860166666666668
Togo,2005,27.766666666666666
Tonga,2005,23.792083333333334
Trinidad And Tobago,2005,27.20325
Tunisia,2005,20.84575
Turkey,2005,12.432916666666666
Turkmenistan,2005,16.579166666666666
Turks And Caicas Islands,2005,27.49716666666667
Uganda,2005,24.029833333333332
Ukraine,2005,8.917333333333334
United Arab Emirates,2005,28.99291666666667
United Kingdom,2005,9.65525
United Kingdom (Europe),2005,9.847333333333333
United States,2005,9.892666666666667
Uruguay,2005,18.194416666666665
Uzbekistan,2005,14.043999999999999
Venezuela,2005,26.019416666666668
Vietnam,2005,24.298000000000002
Virgin Islands,2005,27.424666666666667
Western Sahara,2005,23.507666666666665
Yemen,2005,27.294666666666668
Zambia,2005,22.8135
Zimbabwe,2005,22.50991666666667
Åland,2005,6.724083333333333
Afghanistan,2006,15.595583333333332
Africa,2006,24.818916666666667
Albania,2006,12.976916666666666
Algeria,2006,24.200833333333335
American Samoa,2006,27.08125
Andorra,2006,12.834333333333333
Angola,2006,21.947083333333335
Anguilla,2006,27.63625
Antigua And Barbuda,2006,27.466416666666664
Argentina,2006,15.561083333333334
Armenia,2006,10.0535
Aruba,2006,28.804666666666666
Asia,2006,8.406916666666667
Australia,2006,22.264416666666666
Austria,2006,7.277583333333333
Azerbaijan,2006,12.71225
Bahamas,2006,25.71575
Bahrain,2006,27.22125
Baker Island,2006,26.16025
Bangladesh,2006,25.765666666666664
Barbados,2006,27.50225
Belarus,2006,6.992083333333333
Belgium,2006,11.09525
Belize,2006,25.7085
Benin,2006,28.144333333333336
Bhutan,2006,12.854
Bolivia,2006,21.470000000000002
"Bonaire, Saint Eustatius And Saba",2006,28.080166666666667
Bosnia And Herzegovina,2006,11.07125
Botswana,2006,21.804000000000002
Brazil,2006,25.517
British Virgin Islands,2006,27.37483333333333
Bulgaria,2006,11.117583333333334
Burkina Faso,2006,28.92025
Burma,2006,24.43216666666667
Burundi,2006,21.066333333333333
Cambodia,2006,27.413916666666665
Cameroon,2006,25.29341666666667
Canada,2006,-2.4601666666666664
Cape Verde,2006,25.068416666666668
Cayman Islands,2006,27.49475
Central African Republic,2006,26.205083333333334
Chad,2006,28.048000000000002
Chile,2006,10.174
China,2006,7.948
Christmas Island,2006,26.526916666666665
Colombia,2006,25.476583333333334
Comoros,2006,26.465833333333336
Congo,2006,25.282666666666668
Congo (Democratic Republic Of The),2006,24.526916666666665
Costa Rica,2006,26.514916666666668
Croatia,2006,12.241666666666667
Cuba,2006,26.1545
Curaçao,2006,28.26533333333333
Cyprus,2006,19.540166666666668
Czech Republic,2006,8.865333333333334
Côte D'Ivoire,2006,26.7915
Denmark,2006,-16.574333333333332
Denmark (Europe),2006,9.683833333333332
Djibouti,2006,29.777416666666667
Dominica,2006,27.148583333333335
Dominican Republic,2006,26.58566666666667
Ecuador,2006,22.603166666666667
Egypt,2006,23.505666666666666
El Salvador,2006,25.758499999999998
Equatorial Guinea,2006,25.785416666666666
Eritrea,2006,27.492
Estonia,2006,6.531833333333332
Ethiopia,2006,23.77808333333333
Europe,2006,9.157416666666668
Falkland Islands (Islas Malvinas),2006,7.062083333333334
Faroe Islands,2006,7.8785
Federated States Of Micronesia,2006,27.389083333333332
Fiji,2006,25.6315
Finland,2006,2.8921666666666668
France,2006,14.143833333333333
France (Europe),2006,11.871250000000002
French Guiana,2006,26.617833333333333
French Polynesia,2006,26.83475
French Southern And Antarctic Lands,2006,5.3185
Gabon,2006,25.157750000000004
Gambia,2006,28.177333333333333
Gaza Strip,2006,19.938666666666666
Georgia,2006,9.40375
Germany,2006,9.706000000000001
Ghana,2006,27.58158333333333
Greece,2006,15.212666666666665
Greenland,2006,-17.114333333333335
Grenada,2006,27.743666666666666
Guadeloupe,2006,27.360583333333334
Guam,2006,27.428833333333333
Guatemala,2006,23.80825
Guernsey,2006,12.187249999999999
Guinea,2006,26.120583333333332
Guinea Bissau,2006,27.352166666666665
Guyana,2006,26.821083333333334
Haiti,2006,27.222250000000003
Heard Island And Mcdonald Islands,2006,2.8084166666666666
Honduras,2006,25.589916666666667
Hong Kong,2006,23.536
Hungary,2006,10.629083333333334
Iceland,2006,2.6824999999999997
India,2006,24.732083333333335
Indonesia,2006,26.38175
Iran,2006,19.211916666666667
Iraq,2006,22.904333333333337
Ireland,2006,10.654166666666667
Isle Of Man,2006,10.823666666666668
Israel,2006,20.409166666666668
Italy,2006,13.787333333333335
Jamaica,2006,27.034166666666668
Japan,2006,12.757083333333334
Jersey,2006,12.187249999999999
Jordan,2006,20.173333333333336
Kazakhstan,2006,6.869833333333333
Kenya,2006,24.820083333333333
Kingman Reef,2006,28.081500000000002
Kiribati,2006,27.756
Kuwait,2006,26.314666666666668
Kyrgyzstan,2006,4.917333333333333
Laos,2006,24.4055
Latvia,2006,6.970583333333334
Lebanon,2006,18.314333333333334
Lesotho,2006,13.903500000000001
Liberia,2006,26.18316666666667
Libya,2006,23.315083333333334
Liechtenstein,2006,5.941166666666667
Lithuania,2006,7.422000000000001
Luxembourg,2006,10.730333333333334
Macau,2006,23.302083333333332
Macedonia,2006,10.752583333333334
Madagascar,2006,23.66116666666667
Malawi,2006,22.102166666666665
Malaysia,2006,26.57766666666667
Mali,2006,29.037916666666664
Malta,2006,19.601333333333333
Martinique,2006,27.148583333333335
Mauritania,2006,28.4505
Mauritius,2006,24.31975
Mayotte,2006,27.15125
Mexico,2006,21.418083333333332
Moldova,2006,9.591833333333334
Monaco,2006,10.454916666666668
Mongolia,2006,0.9519166666666669
Montenegro,2006,10.560833333333333
Montserrat,2006,27.41241666666667
Morocco,2006,18.793166666666668
Mozambique,2006,24.303416666666667
Namibia,2006,20.381833333333333
Nepal,2006,16.056
Netherlands,2006,11.291333333333334
Netherlands (Europe),2006,10.915750000000001
New Caledonia,2006,23.194166666666664
New Zealand,2006,10.703833333333334
Nicaragua,2006,26.936083333333332
Niger,2006,28.291083333333333
Nigeria,2006,27.795083333333334
Niue,2006,25.46475
North America,2006,3.939333333333334
North Korea,2006,7.940333333333334
Northern Mariana Islands,2006,27.428833333333333
Norway,2006,2.256666666666667
Oceania,2006,22.069416666666665
Oman,2006,28.044833333333333
Pakistan,2006,21.636916666666668
Palau,2006,27.81441666666667
Palestina,2006,23.620583333333332
Palmyra Atoll,2006,28.10891666666667
Panama,2006,27.13175
Papua New Guinea,2006,24.739
Paraguay,2006,24.376583333333333
Peru,2006,20.541
Philippines,2006,27.178083333333333
Poland,2006,8.799916666666666
Portugal,2006,16.002583333333334
Puerto Rico,2006,26.452250000000003
Qatar,2006,28.071416666666664
Reunion,2006,24.049083333333332
Romania,2006,9.469
Russia,2006,-4.763
Rwanda,2006,20.162833333333335
Saint Barthélemy,2006,27.63625
Saint Kitts And Nevis,2006,26.874416666666665
Saint Lucia,2006,27.692166666666665
Saint Martin,2006,27.63625
Saint Pierre And Miquelon,2006,6.538166666666666
Saint Vincent And The Grenadines,2006,27.8205
Samoa,2006,26.834999999999997
San Marino,2006,14.790000000000001
Sao Tome And Principe,2006,26.700166666666664
Saudi Arabia,2006,26.55858333333333
Senegal,2006,28.630750000000003
Serbia,2006,10.574166666666667
Seychelles,2006,27.470166666666668
Sierra Leone,2006,26.71775
Singapore,2006,27.32841666666667
Sint Maarten,2006,27.63625
Slovakia,2006,8.528333333333334
Slovenia,2006,10.723416666666667
Solomon Islands,2006,27.207416666666663
Somalia,2006,27.653166666666667
South Africa,2006,17.5975
South America,2006,22.61175
South Georgia And The South Sandwich Isla,2006,2.3226666666666667
South Korea,2006,12.903333333333334
Spain,2006,15.105916666666667
Sri Lanka,2006,27.572
Sudan,2006,27.72941666666667
Suriname,2006,27.045666666666666
Svalbard And Jan Mayen,2006,-4.246416666666667
Swaziland,2006,19.266833333333334
Sweden,2006,4.354166666666667
Switzerland,2006,8.33775
Syria,2006,18.744
Taiwan,2006,23.12091666666667
Tajikistan,2006,5.531333333333333
Tanzania,2006,23.045416666666668
Thailand,2006,26.744833333333332
Timor Leste,2006,26.202749999999998
Togo,2006,27.768500000000003
Tonga,2006,23.816000000000003
Trinidad And Tobago,2006,27.069833333333335
Tunisia,2006,21.31
Turkey,2006,12.450083333333334
Turkmenistan,2006,16.51
Turks And Caicas Islands,2006,27.44558333333333
Uganda,2006,23.770083333333332
Ukraine,2006,8.454666666666666
United Arab Emirates,2006,28.984083333333334
United Kingdom,2006,9.943416666666666
United Kingdom (Europe),2006,10.128833333333334
United States,2006,9.9745
Uruguay,2006,18.24041666666667
Uzbekistan,2006,13.78625
Venezuela,2006,25.84991666666667
Vietnam,2006,24.523083333333332
Virgin Islands,2006,27.37483333333333
Western Sahara,2006,23.441833333333335
Yemen,2006,27.175
Zambia,2006,21.78425
Zimbabwe,2006,21.618750000000002
Åland,2006,7.100583333333333
Afghanistan,2007,15.106166666666667
Africa,2007,24.8515
Albania,2007,13.890500000000001
Algeria,2007,24.06533333333333
American Samoa,2007,27.452416666666668
Andorra,2007,12.15525
Angola,2007,22.427083333333332
Anguilla,2007,27.685083333333335
Antigua And Barbuda,2007,27.509083333333336
Argentina,2007,14.628083333333334
Armenia,2007,9.53525
Aruba,2007,28.822833333333335
Asia,2007,9.100666666666667
Australia,2007,22.48675
Austria,2007,7.976500000000001
Azerbaijan,2007,12.514833333333334
Bahamas,2007,26.034750000000003
Bahrain,2007,27.216083333333334
Baker Island,2007,26.077583333333337
Bangladesh,2007,25.34375
Barbados,2007,27.366416666666666
Belarus,2007,7.928166666666667
Belgium,2007,11.1455
Belize,2007,25.85875
Benin,2007,28.0705
Bhutan,2007,12.6995
Bolivia,2007,21.129333333333335
"Bonaire, Saint Eustatius And Saba",2007,28.13575
Bosnia And Herzegovina,2007,12.001750000000001
Botswana,2007,22.400500000000005
Brazil,2007,25.668000000000003
British Virgin Islands,2007,27.47
Bulgaria,2007,12.314
Burkina Faso,2007,28.983249999999998
Burma,2007,24.159666666666666
Burundi,2007,20.580916666666667
Cambodia,2007,27.241833333333332
Cameroon,2007,25.209833333333336
Canada,2007,-4.0609166666666665
Cape Verde,2007,24.793666666666667
Cayman Islands,2007,27.62391666666667
Central African Republic,2007,26.067833333333336
Chad,2007,27.860166666666668
Chile,2007,9.489916666666668
China,2007,8.12675
Christmas Island,2007,26.555333333333333
Colombia,2007,25.494
Comoros,2007,26.604583333333334
Congo,2007,25.22975
Congo (Democratic Republic Of The),2007,24.38508333333333
Costa Rica,2007,26.38291666666667
Croatia,2007,13.0665
Cuba,2007,26.279749999999996
Curaçao,2007,28.28466666666667
Cyprus,2007,19.945333333333334
Czech Republic,2007,9.601333333333333
Côte D'Ivoire,2007,26.944583333333338
Denmark,2007,-16.533083333333334
Denmark (Europe),2007,9.7635
Djibouti,2007,29.786333333333335
Dominica,2007,27.094416666666664
Dominican Republic,2007,26.626
Ecuador,2007,22.359750000000002
Egypt,2007,23.584333333333333
El Salvador,2007,25.475166666666667
Equatorial Guinea,2007,25.773666666666667
Eritrea,2007,27.485416666666666
Estonia,2007,6.8308333333333335
Ethiopia,2007,23.724
Europe,2007,9.470666666666668
Falkland Islands (Islas Malvinas),2007,6.3379166666666675
Faroe Islands,2007,7.55075
Federated States Of Micronesia,2007,27.46291666666667
Fiji,2007,26.055333333333333
Finland,2007,3.092333333333334
France,2007,13.896583333333332
France (Europe),2007,11.571833333333332
French Guiana,2007,26.519499999999997
French Polynesia,2007,26.812583333333336
French Southern And Antarctic Lands,2007,5.0512500000000005
Gabon,2007,25.063583333333337
Gambia,2007,28.36491666666667
Gaza Strip,2007,20.284583333333334
Georgia,2007,9.525916666666667
Germany,2007,9.9975
Ghana,2007,27.627666666666666
Greece,2007,16.08325
Greenland,2007,-17.074166666666667
Grenada,2007,27.590999999999998
Guadeloupe,2007,27.382416666666668
Guam,2007,27.402083333333334
Guatemala,2007,23.8185
Guernsey,2007,12.227666666666666
Guinea,2007,26.317333333333334
Guinea Bissau,2007,27.51825
Guyana,2007,26.70875
Haiti,2007,27.28825
Heard Island And Mcdonald Islands,2007,2.6049166666666665
Honduras,2007,25.383416666666665
Hong Kong,2007,23.57166666666667
Hungary,2007,11.707250000000002
Iceland,2007,2.5614166666666667
India,2007,24.649916666666666
Indonesia,2007,26.293083333333332
Iran,2007,18.740416666666665
Iraq,2007,23.015
Ireland,2007,10.842666666666666
Isle Of Man,2007,10.809083333333334
Israel,2007,20.701583333333335
Italy,2007,14.073333333333332
Jamaica,2007,27.01391666666667
Japan,2007,13.192166666666667
Jersey,2007,12.227666666666666
Jordan,2007,20.43975
Kazakhstan,2007,7.155166666666666
Kenya,2007,24.788750000000004
Kingman Reef,2007,27.78991666666667
Kiribati,2007,27.295416666666668
Kuwait,2007,26.330916666666667
Kyrgyzstan,2007,5.053249999999999
Laos,2007,24.21075
Latvia,2007,7.278916666666667
Lebanon,2007,18.755166666666664
Lesotho,2007,14.525333333333334
Liberia,2007,26.289833333333334
Libya,2007,23.325833333333335
Liechtenstein,2007,6.27925
Lithuania,2007,7.853999999999999
Luxembourg,2007,10.761666666666665
Macau,2007,23.336333333333332
Macedonia,2007,11.90575
Madagascar,2007,23.64975
Malawi,2007,22.098333333333333
Malaysia,2007,26.496333333333336
Mali,2007,29.202166666666667
Malta,2007,19.749916666666667
Martinique,2007,27.094416666666664
Mauritania,2007,28.451916666666666
Mauritius,2007,24.284333333333336
Mayotte,2007,27.256583333333335
Mexico,2007,21.079333333333334
Moldova,2007,11.358916666666666
Monaco,2007,10.411
Mongolia,2007,2.075583333333334
Montenegro,2007,11.595083333333333
Montserrat,2007,27.452916666666667
Morocco,2007,18.419666666666668
Mozambique,2007,24.224416666666666
Namibia,2007,21.180583333333335
Nepal,2007,15.657083333333333
Netherlands,2007,11.388416666666666
Netherlands (Europe),2007,11.014416666666667
New Caledonia,2007,23.74325
New Zealand,2007,11.085166666666666
Nicaragua,2007,26.823083333333333
Niger,2007,28.411916666666666
Nigeria,2007,27.690083333333334
Niue,2007,25.98975
North America,2007,3.212250000000001
North Korea,2007,8.511166666666666
Northern Mariana Islands,2007,27.402083333333334
Norway,2007,1.7515833333333333
Oceania,2007,22.293666666666667
Oman,2007,28.363
Pakistan,2007,21.690916666666666
Palau,2007,27.84275
Palestina,2007,24.082083333333333
Palmyra Atoll,2007,27.830333333333332
Panama,2007,27.059416666666667
Papua New Guinea,2007,24.882666666666665
Paraguay,2007,23.72666666666667
Peru,2007,20.191666666666666
Philippines,2007,27.162000000000003
Poland,2007,9.418083333333334
Portugal,2007,15.241083333333334
Puerto Rico,2007,26.617833333333333
Qatar,2007,28.170416666666668
Reunion,2007,24.026666666666667
Romania,2007,10.868333333333334
Russia,2007,-2.975083333333334
Rwanda,2007,19.76325
Saint Barthélemy,2007,27.685083333333335
Saint Kitts And Nevis,2007,26.96466666666667
Saint Lucia,2007,27.583250000000003
Saint Martin,2007,27.685083333333335
Saint Pierre And Miquelon,2007,4.985
Saint Vincent And The Grenadines,2007,27.7165
Samoa,2007,27.14925
San Marino,2007,15.370833333333335
Sao Tome And Principe,2007,26.70941666666667
Saudi Arabia,2007,26.68258333333333
Senegal,2007,28.816833333333335
Serbia,2007,11.745916666666666
Seychelles,2007,27.71258333333333
Sierra Leone,2007,26.83741666666667
Singapore,2007,27.13
Sint Maarten,2007,27.685083333333335
Slovakia,2007,9.478916666666667
Slovenia,2007,11.462583333333335
Solomon Islands,2007,27.321416666666668
Somalia,2007,27.87275
South Africa,2007,17.98625
South America,2007,22.435
South Georgia And The South Sandwich Isla,2007,1.4516666666666669
South Korea,2007,13.292916666666665
Spain,2007,14.241333333333332
Sri Lanka,2007,27.5565
Sudan,2007,27.647500000000004
Suriname,2007,26.908583333333336
Svalbard And Jan Mayen,2007,-5.010416666666667
Swaziland,2007,19.615
Sweden,2007,4.080583333333333
Switzerland,2007,8.55275
Syria,2007,19.0415
Taiwan,2007,23.054166666666664
Tajikistan,2007,5.441166666666667
Tanzania,2007,22.9255
Thailand,2007,26.636916666666668
Timor Leste,2007,26.47791666666667
Togo,2007,27.863833333333332
Tonga,2007,24.178583333333336
Trinidad And Tobago,2007,26.898
Tunisia,2007,21.154666666666667
Turkey,2007,12.815333333333333
Turkmenistan,2007,16.302083333333332
Turks And Caicas Islands,2007,27.5975
Uganda,2007,23.4905
Ukraine,2007,10.055416666666666
United Arab Emirates,2007,29.15608333333333
United Kingdom,2007,9.797500000000001
United Kingdom (Europe),2007,10.021166666666668
United States,2007,9.8375
Uruguay,2007,17.516166666666667
Uzbekistan,2007,13.928333333333333
Venezuela,2007,25.854083333333335
Vietnam,2007,24.302166666666665
Virgin Islands,2007,27.47
Western Sahara,2007,23.145416666666666
Yemen,2007,27.31075
Zambia,2007,21.8385
Zimbabwe,2007,21.604249999999997
Åland,2007,7.029
Afghanistan,2008,15.216499999999998
Africa,2008,24.754666666666665
Albania,2008,13.955166666666665
Algeria,2008,23.95025
American Samoa,2008,26.995083333333337
Andorra,2008,11.978583333333333
Angola,2008,22.287333333333333
Anguilla,2008,27.140416666666667
Antigua And Barbuda,2008,26.965416666666666
Argentina,2008,15.476
Armenia,2008,9.706750000000001
Aruba,2008,28.45025
Asia,2008,8.764999999999999
Australia,2008,22.225916666666667
Austria,2008,7.801916666666667
Azerbaijan,2008,12.365499999999999
Bahamas,2008,25.89975
Bahrain,2008,27.033083333333334
Baker Island,2008,25.765500000000003
Bangladesh,2008,25.389499999999998
Barbados,2008,27.003833333333333
Belarus,2008,8.13075
Belgium,2008,10.504916666666665
Belize,2008,25.524666666666665
Benin,2008,27.690916666666666
Bhutan,2008,12.456333333333333
Bolivia,2008,21.189
"Bonaire, Saint Eustatius And Saba",2008,27.780333333333335
Bosnia And Herzegovina,2008,12.056666666666667
Botswana,2008,22.311166666666665
Brazil,2008,25.41033333333333
British Virgin Islands,2008,26.924000000000003
Bulgaria,2008,11.98775
Burkina Faso,2008,28.489583333333332
Burma,2008,24.175916666666666
Burundi,2008,20.567916666666665
Cambodia,2008,26.89708333333333
Cameroon,2008,25.12108333333333
Canada,2008,-4.29525
Cape Verde,2008,24.96975
Cayman Islands,2008,27.377166666666668
Central African Republic,2008,25.968666666666667
Chad,2008,27.7025
Chile,2008,10.1625
China,2008,7.566083333333334
Christmas Island,2008,26.280083333333334
Colombia,2008,25.153916666666664
Comoros,2008,26.18825
Congo,2008,25.292416666666668
Congo (Democratic Republic Of The),2008,24.341333333333335
Costa Rica,2008,26.056083333333333
Croatia,2008,12.977083333333333
Cuba,2008,26.05475
Curaçao,2008,27.918500000000005
Cyprus,2008,20.14475
Czech Republic,2008,9.41475
Côte D'Ivoire,2008,26.75825
Denmark,2008,-16.843333333333334
Denmark (Europe),2008,9.730083333333335
Djibouti,2008,29.339250000000003
Dominica,2008,26.664666666666665
Dominican Republic,2008,26.199250000000003
Ecuador,2008,22.22425
Egypt,2008,23.907916666666665
El Salvador,2008,25.24825
Equatorial Guinea,2008,25.76875
Eritrea,2008,27.594333333333335
Estonia,2008,7.267833333333333
Ethiopia,2008,23.60258333333333
Europe,2008,9.304666666666668
Falkland Islands (Islas Malvinas),2008,6.9190000000000005
Faroe Islands,2008,7.5071666666666665
Federated States Of Micronesia,2008,27.32133333333333
Fiji,2008,25.730166666666666
Finland,2008,3.2009166666666666
France,2008,13.5815
France (Europe),2008,11.20075
French Guiana,2008,26.462333333333333
French Polynesia,2008,26.484083333333334
French Southern And Antarctic Lands,2008,5.447166666666667
Gabon,2008,25.127916666666668
Gambia,2008,28.346083333333336
Gaza Strip,2008,20.525833333333335
Georgia,2008,9.308583333333333
Germany,2008,9.642166666666666
Ghana,2008,27.367833333333333
Greece,2008,16.054916666666667
Greenland,2008,-17.389916666666668
Grenada,2008,27.363666666666663
Guadeloupe,2008,26.861666666666668
Guam,2008,27.48391666666667
Guatemala,2008,23.482083333333335
Guernsey,2008,11.761583333333332
Guinea,2008,26.28775
Guinea Bissau,2008,27.58366666666667
Guyana,2008,26.619
Haiti,2008,26.92716666666667
Heard Island And Mcdonald Islands,2008,3.08025
Honduras,2008,25.107833333333332
Hong Kong,2008,22.901583333333335
Hungary,2008,11.531083333333335
Iceland,2008,2.3129166666666667
India,2008,24.406000000000002
Indonesia,2008,26.065250000000002
Iran,2008,18.90491666666667
Iraq,2008,23.118166666666667
Ireland,2008,10.15875
Isle Of Man,2008,10.236666666666666
Israel,2008,20.930083333333332
Italy,2008,13.88125
Jamaica,2008,26.6215
Japan,2008,12.874916666666666
Jersey,2008,11.761583333333332
Jordan,2008,20.572750000000003
Kazakhstan,2008,7.028916666666667
Kenya,2008,24.64975
Kingman Reef,2008,27.495
Kiribati,2008,26.961000000000002
Kuwait,2008,26.266583333333333
Kyrgyzstan,2008,4.577583333333333
Laos,2008,23.631583333333335
Latvia,2008,7.6810833333333335
Lebanon,2008,18.957166666666666
Lesotho,2008,14.427750000000001
Liberia,2008,26.297416666666667
Libya,2008,23.474333333333334
Liechtenstein,2008,5.9422500000000005
Lithuania,2008,8.175333333333333
Luxembourg,2008,10.128666666666666
Macau,2008,22.589166666666667
Macedonia,2008,11.924083333333334
Madagascar,2008,23.332250000000002
Malawi,2008,21.8225
Malaysia,2008,26.25408333333333
Mali,2008,28.949916666666667
Malta,2008,19.818166666666666
Martinique,2008,26.664666666666665
Mauritania,2008,28.395
Mauritius,2008,24.189000000000004
Mayotte,2008,26.914666666666665
Mexico,2008,21.08525
Moldova,2008,10.744416666666666
Monaco,2008,9.97425
Mongolia,2008,1.1155833333333334
Montenegro,2008,11.627666666666668
Montserrat,2008,26.909833333333335
Morocco,2008,18.382166666666667
Mozambique,2008,24.0305
Namibia,2008,21.021083333333333
Nepal,2008,15.409083333333333
Netherlands,2008,10.794583333333334
Netherlands (Europe),2008,10.415416666666667
New Caledonia,2008,23.66333333333333
New Zealand,2008,11.171666666666667
Nicaragua,2008,26.388500000000004
Niger,2008,27.901416666666666
Nigeria,2008,27.325666666666667
Niue,2008,25.617416666666667
North America,2008,2.732583333333333
North Korea,2008,8.299916666666666
Northern Mariana Islands,2008,27.48391666666667
Norway,2008,1.6424999999999998
Oceania,2008,22.052750000000003
Oman,2008,27.75191666666667
Pakistan,2008,21.53516666666667
Palau,2008,27.62575
Palestina,2008,24.160833333333333
Palmyra Atoll,2008,27.537750000000003
Panama,2008,26.800666666666668
Papua New Guinea,2008,24.775916666666664
Paraguay,2008,23.81833333333333
Peru,2008,20.226416666666665
Philippines,2008,26.87575
Poland,2008,9.469166666666666
Portugal,2008,15.270000000000001
Puerto Rico,2008,26.098333333333333
Qatar,2008,27.865333333333336
Reunion,2008,23.93075
